,topology_carcinoma_10_clean.csv,topology_dysplasia_18_clean.csv,topology_ad_carcinoma_2_clean.csv,topology_carcinoma_2_clean.csv,topology_ad_carcinoma_10_clean.csv,topology_ad_carcinoma_9_clean.csv,topology_dysplasia_5_clean.csv,topology_ad_carcinoma_3_clean.csv,topology_dysplasia_14_clean.csv,topology_ad_carcinoma_1_clean.csv,topology_dysplasia_13_clean.csv,topology_dysplasia_17_clean.csv,topology_carcinoma_8_clean.csv,topology_dysplasia_10_clean.csv,topology_carcinoma_20_clean.csv,topology_dysplasia_11_clean.csv,topology_ad_carcinoma_8_clean.csv,topology_carcinoma_13_clean.csv,topology_ad_carcinoma_4_clean.csv,topology_ad_carcinoma_12_clean.csv,topology_carcinoma_4_clean.csv,topology_ad_carcinoma_15_clean.csv,topology_ad_carcinoma_5_clean.csv,topology_ad_dysplasia_8_clean.csv,topology_dysplasia_7_clean.csv,topology_carcinoma_17_clean.csv,topology_dysplasia_19_clean.csv,topology_carcinoma_5_clean.csv,topology_dysplasia_8_clean.csv,topology_carcinoma_7_clean.csv,topology_carcinoma_19_clean.csv,topology_ad_carcinoma_11_clean.csv,topology_carcinoma_18_clean.csv,topology_carcinoma_11_clean.csv,topology_carcinoma_16_clean.csv,topology_dysplasia_12_clean.csv,topology_ad_dysplasia_1_clean.csv,topology_dysplasia_1_clean.csv,topology_ad_dysplasia_3_clean.csv,topology_ad_carcinoma_6_clean.csv,topology_dysplasia_16_clean.csv,topology_dysplasia_15_clean.csv,topology_dysplasia_4_clean.csv,topology_ad_dysplasia_2_clean.csv,topology_ad_carcinoma_7_clean.csv,topology_ad_carcinoma_13_clean.csv,topology_ad_dysplasia_6_clean.csv,topology_ad_dysplasia_9_clean.csv,topology_carcinoma_3_clean.csv,topology_carcinoma_6_clean.csv,topology_ad_dysplasia_4_clean.csv,topology_dysplasia_6_clean.csv,topology_ad_dysplasia_10_clean.csv,topology_ad_dysplasia_5_clean.csv,topology_carcinoma_14_clean.csv,topology_carcinoma_12_clean.csv,topology_carcinoma_15_clean.csv,topology_carcinoma_1_clean.csv
topology_dysplasia_13_clean.csv,12717.038887808676,14340.331845016273,12640.702311094568,10790.6060991387,14085.810912395607,12922.523332857609,6269.2458047516375,13094.433654685754,11826.130415431611,13059.8881919382,0.0,3436.6391268113007,4987.1790830439995,8774.077289439034,7816.00405846234,3487.1933648698573,16994.159436327685,5048.412172677387,16063.800504511803,12996.652961937003,9805.872725250652,11974.612067222753,16949.744321442293,26586.52484647067,8263.228799195416,2747.5623905593484,7953.53599312652,11102.26522000881,7239.965698921124,6665.041284083678,14340.7273400356,7385.502421205749,12696.024281565196,9076.15413741966,14549.256625671776,4127.323431167688,5361.6583818841955,11421.676253876562,15185.426478648918,19897.341325160236,19740.86280406375,10776.757923092275,12223.129361968548,12272.869580449818,17875.726731513554,18438.991417590812,17319.79851355959,24793.96419812578,3840.2415504934966,10247.246110832373,17603.340959285226,8375.307626427406,6668.618941803095,19128.196946366887,5386.260823314741,6431.983167278459,9821.54555423523,9522.001027536742
topology_dysplasia_17_clean.csv,15123.020899905958,11643.186834806946,11301.631925726737,13481.830637111632,13181.721066434338,12237.169421350722,8919.204261425377,12570.130447619447,9054.698750699152,12418.513945759254,3436.6391268113007,0.0,8074.682160427227,11826.745220472116,10342.24338551158,5493.445438265247,16073.784137548182,8136.144713870296,14630.947374527193,11115.910189239657,12838.026565808523,9714.681834788571,15749.591865576036,23447.833001739986,10958.376404323984,5114.9928895435405,7189.219083424724,14068.990139989903,9866.229752130797,8973.168514747576,16489.533806836254,6552.053054154279,14357.316767822307,12188.967876960862,16511.31969728596,4733.131323299588,6928.366957447993,14067.871209902434,12603.14625511656,17690.759461424444,16608.75434938023,7865.427624465109,14500.177024738943,10143.21692043296,16280.429304906607,16483.340931246523,14686.786883468123,21694.965724480524,5544.896556026921,12214.190440272594,15057.022546771768,10562.142750232138,7263.671859295037,16879.688524003443,4675.410424949092,9558.108174842437,12808.679118699265,12377.503831060356
topology_carcinoma_8_clean.csv,7919.49099443149,19104.886211477537,17291.93976003505,6733.930784702723,18213.16914157391,16975.1962633905,1601.0275880297324,17010.174262078577,16593.347645618385,17078.583377641356,4987.1790830439995,8074.682160427227,0.0,4516.1172759619985,6169.591805496515,3071.3109202803257,21087.426446143552,1680.7005254704873,20664.037644862477,17863.398343452027,5236.732003068794,16509.506252715244,21338.637331801212,31352.480121936398,6292.058573638315,3477.595335154803,11036.694670866136,6436.611059618687,5397.08989817807,2213.8555420909147,9678.329251698442,11887.25649072828,8385.492110370393,4488.4831048153455,9808.241520149513,5914.166222241505,7754.081624851022,6773.411936909867,19917.795069882202,24711.331286461616,24511.488964878896,15539.699744420763,7491.1191116276295,17103.2655735779,22598.961693354864,23317.63579310084,22002.52952901467,29507.347570073813,3542.8660749483506,8113.2537080166685,22341.27724951332,6489.566219182538,10246.593351757285,23938.5550978611,10197.75738437453,4310.537711912162,6316.147817945349,5988.723879135065
topology_dysplasia_10_clean.csv,5552.908932777132,22994.007829703194,20027.11019656938,2869.550694056227,20247.194346781394,18964.214458370403,3601.121395310818,19038.78665338102,20481.588017095797,19065.02990493269,8774.077289439034,11826.745220472116,4516.1172759619985,0.0,3524.891420145205,6688.051191425973,22968.271185658596,4085.044572212947,23238.844787002276,21392.94665535573,2379.6734497535153,20548.520506188863,23581.6578900168,35237.69139624821,3185.5791720321154,6824.065072547225,15007.073821453363,3275.225507601969,3230.166930228576,3645.312789877969,7958.783198806371,15466.362581852405,8374.38856014596,2021.485552394758,7414.007606259068,10169.410838728712,9794.225466817748,3406.07163826389,23891.282241973982,28490.44077355118,28400.082978633483,19429.28400361761,4341.359187420346,20877.581155315653,25368.033765103733,26772.73019858996,25972.59534592087,33401.36597403291,6921.641581217289,4076.920991478333,26339.37210633307,2822.8179580828128,12775.850305493741,27748.697246311316,13730.16399788032,4469.667302320486,2036.2794460601092,1649.136317764477
topology_carcinoma_20_clean.csv,8987.729461362258,21535.705703239222,17405.22613920516,5479.105526880472,17189.403414254943,15940.023610247043,5911.29778356231,16119.975456368933,19001.78596047874,16083.220285183623,7816.00405846234,10342.24338551158,6169.591805496515,3524.891420145205,0.0,6877.446713019039,19805.868018724083,4628.766126495385,20453.892753196717,19340.309062305776,5753.955510312849,19285.423701580006,20588.893113481994,33760.977911833645,864.6322474293863,5403.603344649926,15348.424435735235,6404.287258343778,842.1569291363621,6058.3788112884995,11423.967531316363,14165.014136271957,11720.66581232397,4924.6896585648055,10821.169550912384,10951.502552738268,7649.35783642551,6664.650217102556,22371.278377495408,26574.075171224224,26921.785319444978,17995.441741468694,7607.7061784854895,19049.530756171134,22657.345526682075,24583.157608612004,24608.750599833642,31996.858649687772,6891.083465478929,2989.3138460193395,24697.474087043778,1399.3833131463946,10425.807941877272,25875.532755546352,12042.940039445246,3370.9116321297893,3037.766748760705,3640.1961810761222
topology_dysplasia_11_clean.csv,9972.74826871897,16367.488045402595,16065.196021693326,8369.790855282703,17358.419637317074,16178.897417541228,3773.722895709242,16364.356539072383,13856.143139888813,16308.356621648343,3487.1933648698573,5493.445438265247,3071.3109202803257,6688.051191425973,6877.446713019039,0.0,20261.331968877243,3144.230074454833,19466.96103533353,16280.042881341285,7702.883174383056,14506.580756071937,20292.48602087612,28613.673224732986,7098.8079643948695,2255.72991916566,9023.785048499974,8904.6305918655,6126.739658128857,3813.131425424181,11048.687612896665,10736.663176507254,9283.84782875091,7065.3622128833085,11316.611464947928,4795.706449474077,8093.657582712234,8934.35161816267,17627.199981255595,22910.6401667461,21767.809682819898,12817.480117421637,9413.039873881824,15372.098621063617,21305.675942132304,21737.195683235088,19519.13863301157,26829.883354220914,853.3451348231558,8755.801270095546,20176.50886107927,7228.893254644744,9798.52074637798,22098.552962717145,8765.8760203549,4973.211908857632,7786.979721168956,7359.329925388326
topology_ad_carcinoma_8_clean.csv,28374.64371602684,18473.97369136567,5607.643290677628,25218.441449501075,2941.892559343092,4131.283305756275,22327.119105248254,4105.025454489099,17114.75652520015,4018.278001282786,16994.159436327685,16073.784137548182,21087.426446143552,22968.271185658596,19805.868018724083,20261.331968877243,0.0,20136.516114934962,3897.547353108457,10132.903750136798,24974.396352223503,14268.110345358478,1904.9798957979808,23846.28227268361,20352.09331346783,18324.353666063136,20336.988397852998,25958.28209362526,19843.084228181116,22768.432872795598,30445.929536756114,12465.426862258464,29364.557367026682,23621.541328387662,30232.64102074146,19295.229983209225,13652.714329201664,26307.762252200522,14707.426801345806,14954.281096979017,18540.056765771806,16438.843347196027,27236.634429789625,10999.936386137591,6458.130386338798,11690.870603592275,17093.188450016867,22191.831271448344,20613.583160898845,22210.86554022765,15099.298754664904,20668.119236318787,11097.040999297973,14881.774257272598,12831.21236694612,18527.289081521365,22616.805819706988,23387.454899162847
topology_carcinoma_13_clean.csv,8400.54467678985,19284.32322729669,16613.913686092186,6216.030347642459,17318.93261167082,16068.081527578113,2259.269360326388,16240.398770719492,16764.043897853913,16158.161064489734,5048.412172677387,8136.144713870296,1680.7005254704873,4085.044572212947,4628.766126495385,3144.230074454833,20136.516114934962,0.0,19944.995242530385,17575.736213228065,5133.219812739648,16922.79597269635,20509.09488024167,31528.115308815908,4813.092504910146,3254.480199776788,11601.800709514848,6474.437035462878,3901.076719901316,2696.0296573832866,10338.60519494237,11932.84892177816,9339.410888613576,4182.451342265693,10262.058518834236,6684.498804421131,7013.914868794346,6819.516662922221,20069.502826757962,24591.520026118757,24684.210055084866,15733.64511005293,7704.418577928584,16970.590368161844,21937.174194373427,22985.63731534885,22252.59480650414,29748.332484093662,3567.4558068832835,6827.494106144249,22401.772009994325,5127.2354814069595,9706.573701398305,23842.8202928083,9960.568010653009,2805.199605895862,5241.731582995621,5055.22150471702
topology_ad_carcinoma_4_clean.csv,28325.88010456366,15329.089385436679,3448.4611057704715,25572.75965822741,4221.491404787746,5398.1350857289235,21976.50433287107,5525.966394714582,14205.170252987937,4961.4554648752,16063.800504511803,14630.947374527193,20664.037644862477,23238.844787002276,20453.892753196717,19466.96103533353,3897.547353108457,19944.995242530385,0.0,6887.051788026634,25005.709634809897,11227.429088969082,2380.446469445349,20136.068569164036,21048.642587830574,17814.09335479874,17970.537280387307,26201.862078526716,20347.574250234662,22449.346241450996,30181.876235248077,10373.640126499171,28736.639187611603,23706.248123539302,30187.50759212247,17762.485610937405,13725.320037648726,26523.559881156732,11280.83645314517,11211.58393205449,15072.790361891051,13680.96319160503,27462.57934260369,7961.919318003959,2917.4297692233094,7984.964262669749,13590.308702956525,18414.58228738993,19760.26810706655,23042.29809622024,11507.664760979153,21319.946133760306,10797.59607761865,11160.87536498705,11242.702251766368,18870.765982470333,23223.01602301814,23832.196828139768
topology_ad_carcinoma_12_clean.csv,25672.143298111092,8529.432295915978,4810.224244216892,23591.108084679934,8934.623985744502,9223.272904859037,19229.668893192298,9236.399952053109,7598.967378995976,8267.610533814232,12996.652961937003,11115.910189239657,17863.398343452027,21392.94665535573,19340.309062305776,16280.042881341285,10132.903750136798,17575.736213228065,6887.051788026634,0.0,22607.40586176838,4562.167460745452,8832.335269556972,16327.147750489117,19926.957791670487,15225.170653629297,12147.857346343484,23992.446203802956,19005.003481744738,19602.658272497596,27091.354811756384,6234.503575338493,25159.250755519082,21476.235091983763,27484.178379515546,13470.056660785443,13097.825406825259,24347.071838966312,4959.664211146265,7521.714506946492,9534.942453793557,7248.277159443483,25199.086878648654,2313.2775992931183,7318.036681471703,5475.239232511313,7421.555397897716,14535.412469725095,16556.93660424579,21938.854866267367,7026.9126605085385,20074.338190529597,10510.938765918117,7377.750231310606,7698.599967677848,17543.382171588568,21839.77779658363,22110.17869458163
topology_carcinoma_4_clean.csv,3436.7999367981033,23993.540698582005,21686.154886913122,2922.5787363058294,22228.180994961047,20955.96455031971,4072.6543899569588,21099.35977103665,21472.303295473917,21036.02495932457,9805.872725250652,12838.026565808523,5236.732003068794,2379.6734497535153,5753.955510312849,7702.883174383056,24974.396352223503,5133.219812739648,25005.709634809897,22607.40586176838,0.0,21616.488917605795,25488.888092648456,36239.606991094,5372.540716968453,7873.420613912337,16020.356418613233,1979.3365002971004,5392.4438491081255,4000.35129987864,5705.518125925697,16728.31887734733,6183.321451853375,1405.1317622335587,5275.562993343086,10635.107925041855,11748.718651685424,2431.4144363176947,24881.756981194158,29578.705402134463,29397.0364098918,20433.619020405247,3300.304216085779,21962.46177929983,27016.054866242048,28026.88451562351,26987.002227155645,34460.0219236607,8001.680214558133,5931.953396423293,27306.01909952809,4970.702639561813,14631.140288386548,28815.675240504122,14956.285585661075,6524.324636400018,3923.8220692013338,3056.5653823043335
topology_ad_carcinoma_15_clean.csv,23996.404025183783,4826.579657520761,8689.963990922091,22535.656145780646,12495.851121577718,12398.262304386744,17743.43238378161,12067.717663406998,3647.495610552843,11877.079970103809,11974.612067222753,9714.681834788571,16509.506252715244,20548.520506188863,19285.423701580006,14506.580756071937,14268.110345358478,16922.79597269635,11227.429088969082,4562.167460745452,21616.488917605795,0.0,13103.779573116579,14947.872197826575,19866.36856076197,14078.1122549023,8253.13163897391,22773.23260894844,18820.509945399386,18012.455011222315,24978.100901554997,6805.162680552494,22563.654727132103,20908.530587715824,25608.044946203594,11344.87408699041,13783.902373642703,23038.031572851138,3561.396270911426,9043.606355106716,8122.97730748666,3313.3777311473473,23636.246046224343,3315.9809711035805,11864.584515574916,8988.83074879928,5617.884061685979,13108.428353963067,14598.133612366837,21477.724382496723,6038.143058319055,19666.821375597465,11643.028428450885,8181.3635400271905,7972.880234199342,18303.740758748998,21699.50887649123,21340.762752532602
topology_ad_carcinoma_5_clean.csv,28855.18755745275,17254.11030657414,4735.033431341914,25885.927431587228,3507.3344492791334,4779.440558920704,22629.768598794886,4805.5612424196415,16020.616477905935,4569.846934480574,16949.744321442293,15749.591865576036,21338.637331801212,23581.6578900168,20588.893113481994,20292.48602087612,1904.9798957979808,20509.09488024167,2380.446469445349,8832.335269556972,25488.888092648456,13103.779573116579,0.0,22295.69577004689,21141.55408866883,18486.264625534735,19542.61681836592,26575.06948298259,20557.6022649598,23078.40323212802,30821.89913739433,11780.432420612546,29541.76086881584,24153.723979177954,30713.53753114202,18933.403332704762,14098.561882988986,26913.407481253336,13357.158152879705,13404.038208752145,17186.49152632202,15421.503315701748,27839.22819768523,9818.665363162678,4928.0634124145645,10144.744262303524,15737.394463330862,20716.738962244126,20611.749120636272,23088.328071808253,13723.465704583012,21445.836635878244,11315.918785450962,13320.874186177727,12418.473050968063,19151.977571572774,23391.55111571404,24089.204975783538
topology_ad_dysplasia_8_clean.csv,38497.433055511756,12266.868303669491,20643.191376643015,36896.96297572937,24189.266511306403,25318.47832236239,32285.358293723675,25468.63165077006,14779.707747123635,24219.88743495613,26586.52484647067,23447.833001739986,31352.480121936398,35237.69139624821,33760.977911833645,28613.673224732986,23846.28227268361,31528.115308815908,20136.068569164036,16327.147750489117,36239.606991094,14947.872197826575,22295.69577004689,0.0,34368.2085817261,28509.191464833842,20381.394133499776,37471.95055025967,33285.629881855464,32346.510689754967,39096.44257022183,21646.318591437896,36007.82459798067,35600.69104030713,39720.720472727946,25842.74525356459,28652.919199847118,37479.42516309018,11504.068828531228,9030.154189530182,6860.592050305843,15831.935236750309,37874.89754439928,15118.42485523164,17692.907856712038,12350.299251502767,9408.099043957218,1872.999445904632,28371.364790692005,35631.82989332871,9325.766168920096,33976.853709155665,26532.071295431153,9188.94473775618,22651.289435500283,32919.8326554422,36231.37186054909,35792.314472885075
