,carcinoma_FA_HN15_1_mieloides.csv,dysplasia_FA_HN11A_4_mieloides.csv,stroma_ad_carcinoma_FA_HN14_1_mieloides.csv,dysplasia_FA_HN15_1_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_3_mieloides.csv,stroma_ad_carcinoma_FA_HN15_2_mieloides.csv,carcinoma_FA_HN14_4_mieloides.csv,stroma_ad_carcinoma_FA_HN11A_2_mieloides.csv,carcinoma_FA_HN11A_5_mieloides.csv,dysplasia_FA_HN11A_2_mieloides.csv,stroma_ad_dysplasia_FA_HN15_1_mieloides.csv,stroma_ad_carcinoma_FA_HN14_4_mieloides.csv,stroma_ad_dysplasia_FA_HN14_1_mieloides.csv,carcinoma_FA_HN11A_1_mieloides.csv,stroma_ad_carcinoma_FA_HN14_2_mieloides.csv,carcinoma_FA_HN14_2_mieloides.csv,carcinoma_FA_HN11A_3_mieloides.csv,dysplasia_FA_HN15_5_mieloides.csv,stroma_ad_carcinoma_FA_HN15_1_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_1_mieloides.csv,stroma_ad_dysplasia_FA_HN15_3_mieloides.csv,dysplasia_FA_HN15_2_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_2_mieloides.csv,stroma_ad_dysplasia_FA_HN14_3_mieloides.csv,stroma_ad_dysplasia_FA_HN15_4_mieloides.csv,stroma_ad_carcinoma_FA_HN11A_1_mieloides.csv,dysplasia_FA_HN11A_1_mieloides.csv,carcinoma_FA_HN15_2_mieloides.csv,stroma_ad_dysplasia_FA_HN14_2_mieloides.csv,stroma_ad_carcinoma_FA_HN14_5_mieloides.csv,stroma_ad_dysplasia_FA_HN14_4_mieloides.csv,dysplasia_FA_HN14_2_mieloides.csv,dysplasia_FA_HN15_3_mieloides.csv,stroma_ad_carcinoma_FA_HN15_3_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_4_mieloides.csv,dysplasia_FA_HN14_1_mieloides.csv,stroma_ad_dysplasia_FA_HN11A_5_mieloides.csv,carcinoma_FA_HN11A_4_mieloides.csv,stroma_ad_dysplasia_FA_HN15_2_mieloides.csv,dysplasia_FA_HN11A_3_mieloides.csv,carcinoma_FA_HN14_3_mieloides.csv,dysplasia_FA_HN11A_5_mieloides.csv,stroma_ad_carcinoma_FA_HN15_4_mieloides.csv,stroma_ad_carcinoma_FA_HN14_3_mieloides.csv,carcinoma_FA_HN14_1_mieloides.csv,carcinoma_FA_HN11A_2_mieloides.csv,stroma_ad_dysplasia_FA_HN15_5_mieloides.csv
stroma_ad_dysplasia_FA_HN14_2_mieloides.csv,18.74698972590008,15.048736532244654,28.329140750096997,25.499048028624003,26.38996925711001,24.996484273612232,52.60226795839037,22.203603829696327,33.54965502988094,21.934232852721195,41.060639538849976,14.370540468381549,16.750405709421507,39.70884329878476,35.60682623552594,52.513284825996834,34.63013279505802,30.948455783488193,26.74890113362399,32.331472077688375,59.48650461416274,26.08891407362053,33.808222329989206,110.30308805361832,41.22313230191295,36.13824112818783,25.06592631831944,25.228350789461118,1.7011831134110017e-308,13.289103235748499,20.468658959492156,142.81964244622515,92.92617521771058,34.86401133922726,14.67090018957397,114.61268597216272,47.124430097144014,10.788707321203502,15.884295717961074,14.731021767411463,64.3477309870903,67.92384031219515,25.75023902850018,37.18193282979033,35.6496106536282,15.004912990267506,40.9691944187876
stroma_ad_carcinoma_FA_HN14_5_mieloides.csv,21.95381640815809,16.026266026812152,21.27492240612939,17.184617430246917,18.075538658732924,27.109183579061465,60.91669855676746,15.05511903997484,41.864085628258024,14.88001450875359,34.006421194882364,10.464165398900803,9.673776242129257,48.02327389716184,27.292395637148857,60.82771542437392,42.944563393435104,23.894237439520587,18.434470535246902,25.27725373372077,69.61486558571127,33.143132417588134,25.493791731612127,110.30308805361832,33.369896578081566,29.084022784220227,32.63913226018221,26.323680189202207,13.289103235748499,8.078392743117104e-309,28.783089557869246,142.81964244622515,94.56493665658752,43.17844193760435,9.309699392896427,114.61268597216272,38.80999949876693,10.863856232427061,13.312596770798692,12.563263112337506,71.5940689361276,76.23827091057223,18.50390107946288,28.867502231413248,43.96404125200529,21.005758346693582,32.94642490884152
stroma_ad_dysplasia_FA_HN14_4_mieloides.csv,18.483364470702234,16.50781531607019,41.114020061234825,45.96770698811616,46.85862821660217,24.449420569931444,32.13360899889821,41.79033894655926,22.806818162455087,32.11656487400719,49.44008060453077,31.502903929180363,36.30715554754405,19.240184339292593,56.0754851950181,47.60471059233326,14.161473835565857,48.753226928705075,47.21756009311615,42.513804098974376,49.02492732832857,15.906582052334528,54.276881289481366,103.93381905228006,58.3361785274783,46.32057314947383,14.88359429703344,27.261222222267627,20.468658959492156,28.783089557869246,6.292002818943644e-309,142.81964244622515,79.71427793057202,31.913121251196998,35.13955914906613,112.55301488936882,58.3361785274783,25.438579785653346,25.67592981151881,26.070100456548545,53.88615370125615,47.45518135270299,36.21181631433434,57.65059178928249,24.275819173733737,17.72760022012794,58.3361785274783
dysplasia_FA_HN14_2_mieloides.csv,142.81964244622515,142.81964244622515,142.81964244622515,142.81964244622515,142.81964244622515,142.81964244622515,136.83331883859546,142.81964244622515,142.81964244622515,142.81964244622515,142.81964244622515,142.81964244622515,142.81964244622515,142.81964244622515,142.81964244622515,136.922301970989,142.81964244622515,142.81964244622515,142.81964244622515,142.81964244622515,132.28503326329673,142.81964244622515,142.81964244622515,65.03310878521361,142.81964244622512,142.81964244622515,142.81964244622515,142.81964244622515,142.81964244622515,142.81964244622515,142.81964244622515,9.887030190518737e-309,96.50941157927525,142.81964244622515,142.81964244622515,59.616021578452845,142.81964244622515,142.81964244622515,142.81964244622515,142.81964244622515,138.00638352360863,121.51174648479068,142.81964244622515,142.81964244622515,142.81964244622515,142.81964244622515,142.81964244622515
dysplasia_FA_HN15_3_mieloides.csv,85.15994974770717,87.60431191200479,94.56493665658752,94.56493665658752,94.56493665658752,85.69376202207707,57.268378713347744,94.56493665658752,68.93858886805353,94.56493665658752,94.56493665658752,94.56493665658752,94.56493665658752,85.98218503018867,94.56493665658752,55.651707024759645,85.98218503018867,94.56493665658752,94.56493665658752,94.56493665658752,42.25784570265213,73.14309454602588,94.56493665658752,45.7174553462382,94.5649366565875,94.5649366565875,82.07237304857196,78.28738183068847,92.92617521771058,94.56493665658752,79.71427793057202,96.50941157927525,1.2414647399401414e-308,76.05846300430852,94.56493665658752,44.00308963275373,94.56493665658752,94.56493665658752,94.56493665658752,94.56493665658752,48.58738614067575,87.60431191200479,94.56493665658752,94.56493665658752,78.5731974746326,90.18511647834634,94.5649366565875
stroma_ad_carcinoma_FA_HN15_3_mieloides.csv,26.356682338820875,27.152175910792195,55.509372440969926,60.363059367851264,61.25398059633727,27.631598143593763,21.37043564526796,56.18569132629436,22.5368185518156,39.55486369655364,62.83766586162075,45.898256308915464,50.70250792727916,33.69626995651572,65.53385471734586,28.012883706165994,29.342997078941856,63.148579308440176,61.61291247285125,54.726624746845914,48.65573160692885,24.057580301089445,65.53385471734586,89.53846667254496,65.53385471734585,49.369277783949116,24.47342710634024,16.85476174840214,34.86401133922726,43.17844193760435,31.913121251196998,142.81964244622515,76.05846300430852,1.88617498977751e-308,49.53491152880123,107.9738642838106,65.53385471734586,39.83393216538845,38.57562303328264,40.465452836283646,47.93215782903847,41.18767260026755,49.51028472149933,65.53385471734586,13.464257069384011,32.12295259986304,65.53385471734585
stroma_ad_dysplasia_FA_HN11A_4_mieloides.csv,23.178229189980357,22.382735618009036,20.83116789638086,14.475529205382122,19.955023674352958,27.95864895245488,67.27316814796433,15.998529824403896,48.22055521945491,12.736007496374134,28.853704556787413,8.944967053968199,10.915917783320651,54.37974348835873,20.935926045951973,67.18418501557079,49.30103298463199,19.681041554037566,12.855212711269271,20.238797077518,72.4538399620846,39.4346907968508,19.137322140415243,110.30308805361832,29.709982412788356,28.91690026692556,38.99560185137909,32.68014978039909,14.67090018957397,9.309699392896427,35.13955914906613,142.81964244622515,94.56493665658752,49.53491152880123,1.3907104308940663e-308,114.61268597216272,33.85581973668566,13.289726528044724,10.959288495518592,14.565478156437592,71.73026618419422,82.06376920382979,19.056638381173318,23.21951886404851,50.32051084320217,20.041632878654596,35.377905742004884
dysplasia_FA_HN14_1_mieloides.csv,114.61268597216272,114.61268597216272,114.61268597216272,114.61268597216272,114.61268597216272,114.61268597216272,98.00748345695939,114.61268597216272,99.47201881898005,114.61268597216272,114.61268597216272,114.61268597216272,114.61268597216272,107.9738642838106,114.61268597216272,88.78468404175419,107.9738642838106,114.61268597216272,114.61268597216272,114.61268597216272,75.87112031517188,109.62745842120839,114.61268597216272,69.62249539421765,114.61268597216271,114.61268597216272,108.69697218705585,114.61268597216272,114.61268597216272,114.61268597216272,112.55301488936882,59.616021578452845,44.00308963275373,107.9738642838106,114.61268597216272,9.64277687441609e-309,114.61268597216272,114.61268597216272,114.61268597216272,114.61268597216272,81.59247057548379,107.9738642838106,114.61268597216272,114.61268597216272,107.9738642838106,114.61268597216272,114.61268597216272
stroma_ad_dysplasia_FA_HN11A_5_mieloides.csv,52.355513547935416,51.957766761949756,26.47906899540135,26.278632992851563,25.018699765099477,51.71805564554897,74.40298302692742,25.802750110076914,64.87667656267269,42.433577739817636,19.150775574750522,40.90578561628092,35.42962911776051,67.9562706971246,14.440845409140053,74.35849146073065,65.41691544526122,18.839862127931095,24.06607945525635,27.26181668952536,76.67712581457677,59.798956761558514,17.369113512098046,110.30308805361832,7.327754973470956,36.428579212634155,60.264199878634784,57.106473843144784,47.124430097144014,38.80999949876693,58.3361785274783,142.81964244622515,94.56493665658752,65.53385471734586,33.85581973668566,114.61268597216272,5.788566380584855e-309,44.320889496295,43.412818403088636,44.95876531049144,73.81645068442083,82.06376920382979,32.47815671487194,13.493102391955553,65.92665437454633,49.47237841741433,7.102928611675301
carcinoma_FA_HN11A_4_mieloides.csv,21.397488980386612,16.550039951570163,28.273090554911445,20.529127202462817,21.420048430948825,25.36177020714089,57.57218878455156,22.053287188756897,38.519575856042124,21.878182657535646,41.00458934366443,14.178680434732314,11.112276287522745,44.678764124945936,32.75571398513125,57.48320565215802,39.6000536212192,30.892405588302644,21.778980307462803,32.27542188250282,69.61486558571127,28.36413625381377,31.35149733369431,110.30308805361832,40.368064726863615,36.08219093300229,29.294622487966308,25.671792003980272,10.788707321203502,10.863856232427061,25.438579785653346,142.81964244622515,94.56493665658752,39.83393216538845,13.289726528044724,114.61268597216272,44.320889496295,1.3328557060189725e-308,17.38559913728658,14.908969516413208,69.44918890749767,72.89376113835633,21.503928103880536,32.2244660992173,40.61953147978939,18.505362432148587,39.94459305762358
stroma_ad_dysplasia_FA_HN15_2_mieloides.csv,17.188143925039853,11.423447122490444,22.65723093877279,21.787436334568625,22.678357563054632,30.10647001945742,56.31387965244575,21.003075075348825,48.4827479739739,16.888209005846733,28.635955733919303,11.092788120970738,15.180835183609766,43.420454992840135,31.895214541470565,56.22489652005221,38.341744489113395,24.572956275157537,23.037289439568607,22.191790616876286,73.90294621331495,41.58251186385334,30.096610635933835,110.30308805361832,37.51152060785756,32.10329003742035,40.55952410855225,32.03096375285722,15.884295717961074,13.312596770798692,25.67592981151881,142.81964244622515,94.56493665658752,38.57562303328264,10.959288495518592,114.61268597216272,43.412818403088636,17.38559913728658,5.97004358447114e-309,16.713299223440128,73.54115932436974,71.63545200625052,16.817056322481374,33.47032113573495,39.36122234768358,22.189453945657135,37.25758272473222
dysplasia_FA_HN11A_3_mieloides.csv,14.10877049746277,13.31327692549145,29.548842183304316,20.24766372589876,22.95034297611673,20.334306885051657,58.203709455446756,23.329038817149765,39.151096526937316,23.15393428592851,42.28034097205729,12.545910385315073,13.905392819117004,45.310284795841135,34.03146561352412,58.11472632305322,40.231574292114395,32.16815721669551,22.460217263493973,33.551173510895694,62.77168171590959,28.995656924708967,32.62724896208718,110.30308805361832,41.64381635525649,37.35794256139515,29.926143158861507,23.610691087881506,14.731021767411463,12.563263112337506,26.070100456548545,142.81964244622515,94.56493665658752,40.465452836283646,14.565478156437592,114.61268597216272,44.95876531049144,14.908969516413208,16.713299223440128,1.850494315884644e-308,67.63290808883715,73.52528180925152,22.779679732273408,33.50021772761017,41.251052150684586,16.319293709609582,41.220344686016446
carcinoma_FA_HN14_3_mieloides.csv,59.3318255183913,67.38639355583678,73.54115932436974,73.81645068442083,73.81645068442083,47.29860120378551,38.726911322139685,73.54115932436974,43.11046463873767,73.54115932436974,73.81645068442083,64.06757809320294,73.06812291553072,62.00333252092567,73.81645068442083,33.99897122636156,61.843885967055655,73.81645068442083,73.81645068442083,73.54115932436974,30.983810667365766,45.6549457363561,73.81645068442083,72.97327473839502,73.81645068442083,73.54115932436974,53.78860655245877,50.92134366064103,64.3477309870903,71.5940689361276,53.88615370125615,138.00638352360863,48.58738614067575,47.93215782903847,71.73026618419422,81.59247057548379,73.81645068442083,69.44918890749767,73.54115932436974,67.63290808883715,1.2359249328422423e-308,73.54115932436974,73.54115932436974,73.81645068442083,50.710819696715674,51.68863330553964,73.81645068442083
dysplasia_FA_HN11A_5_mieloides.csv,59.41651131178876,60.21200488376009,82.06376920382979,82.06376920382979,82.06376920382979,60.691427116561655,58.07546427430519,82.06376920382979,60.72288996240083,72.61469266952153,82.06376920382979,78.95808528188334,82.06376920382979,29.01953395138108,82.06376920382979,63.58152226293352,33.293707517137136,82.06376920382979,82.06376920382979,82.06376920382979,73.90294621331493,53.82265385228027,82.06376920382979,81.23819176758704,82.06376920382979,78.61969119670499,52.79966609697918,49.914590721370026,67.92384031219515,76.23827091057223,47.45518135270299,121.51174648479068,87.60431191200479,41.18767260026755,82.06376920382979,107.9738642838106,82.06376920382979,72.89376113835633,71.63545200625052,73.52528180925152,73.54115932436974,6.19066989147464e-309,82.06376920382979,82.06376920382979,37.8745431667151,65.18278157283092,82.06376920382979
stroma_ad_carcinoma_FA_HN15_4_mieloides.csv,30.7661444971992,22.711576459753708,10.369301231784506,10.852774646351932,11.743695874837938,42.79936881180499,67.24854134066243,10.510574534636397,54.54912848280718,9.955421024945693,19.500661239783888,26.030391922387558,11.683012131283604,54.35511668105683,20.960552853253873,67.15955820826889,49.27640617733009,13.638294586940845,12.102627751351916,10.771493778622286,73.90294621331495,47.64889237268662,19.161948947717143,110.30308805361832,26.576858919640877,16.0293845043113,46.62590461738553,39.17662635494946,25.75023902850018,18.50390107946288,36.21181631433434,142.81964244622515,94.56493665658752,49.51028472149933,19.056638381173318,114.61268597216272,32.47815671487194,21.503928103880536,16.817056322481374,22.779679732273408,73.54115932436974,82.06376920382979,1.971187837227831e-308,22.53565944751826,50.29588403590027,38.78435563636291,26.32292103651553
stroma_ad_carcinoma_FA_HN14_3_mieloides.csv,45.68926183019672,44.89376825822539,16.53657172804767,13.25255400171141,11.992620773959324,46.89338852362745,74.40298302692742,15.860252842723233,64.87667656267269,32.491080472463956,9.208278307396846,28.26969079082952,22.403550126620367,67.95627069712461,7.499272736831557,74.35849146073065,65.41691544526122,10.31125924770447,14.09255090568893,17.319319422171677,76.67712581457678,59.798956761558514,7.864728085930118,110.30308805361832,9.704327208557963,26.486081945280482,60.264199878634784,55.19118242061545,37.18193282979033,28.867502231413248,57.65059178928249,142.81964244622515,94.56493665658752,65.53385471734586,23.21951886404851,114.61268597216272,13.493102391955553,32.2244660992173,33.47032113573495,33.50021772761017,73.81645068442083,82.06376920382979,22.53565944751826,9.28783770968939e-309,65.92665437454633,41.02365450480487,15.011702171063682
carcinoma_FA_HN14_1_mieloides.csv,27.142281653221815,27.937775225193135,56.29497175537087,61.148658682252204,62.03957991073821,28.417197457994703,25.94601629308751,56.9712906406953,23.9638506379829,40.34046301095458,63.62326517602169,46.683855623316404,51.4881072416801,24.15166858336761,65.92665437454633,29.439915792333295,22.286922451355323,63.93417862284112,62.39851178725219,55.512224061246854,50.082763693096155,17.06361452786234,65.92665437454633,88.75286735814402,65.92665437454632,47.7127130671729,16.041758414456353,17.64036106280308,35.6496106536282,43.96404125200529,24.275819173733737,142.81964244622515,78.5731974746326,13.464257069384011,50.32051084320217,107.9738642838106,65.92665437454633,40.61953147978939,39.36122234768358,41.251052150684586,50.710819696715674,37.8745431667151,50.29588403590027,65.92665437454633,1.267045608647257e-308,32.90855191426398,65.92665437454632
carcinoma_FA_HN11A_2_mieloides.csv,12.04617946214546,16.072779176609203,35.414173099131816,32.521415481643544,34.1787399194351,15.803254360386763,49.86120921902615,29.92025894064141,30.808596290516718,29.490174786408886,47.69684267159994,14.361130198725917,29.247850815792845,36.96778455942054,39.50762033574112,49.772226086632614,31.889074055693797,38.631126179971275,29.902916657897645,39.530757257925245,54.409494794324885,20.653156688288362,38.10340368430418,110.30308805361832,47.11997107747349,47.411315725916936,21.5836429224409,17.20738785425352,15.004912990267506,21.005758346693582,17.72760022012794,142.81964244622515,90.18511647834634,32.12295259986304,20.041632878654596,114.61268597216272,49.47237841741433,18.505362432148587,22.189453945657135,16.319293709609582,51.68863330553964,65.18278157283092,38.78435563636291,41.02365450480487,32.90855191426398,1.1246012950498623e-308,47.411315725916936
stroma_ad_dysplasia_FA_HN15_5_mieloides.csv,49.47652341919398,48.68102984722266,20.323833317044937,23.279012580382854,19.712747732365607,51.65535070850007,74.40298302692742,22.419921922712142,64.87667656267269,36.27834206146122,12.995539896394114,37.9397393104633,30.12367708502665,67.9562706971246,18.416439487961384,74.35849146073063,65.41691544526122,19.879701306828977,28.4872673793108,21.10658101116895,76.67712581457677,59.798956761558514,21.001159865077554,110.30308805361832,9.11330660814808,30.273343534277746,60.264199878634784,57.106473843144784,40.9691944187876,32.94642490884152,58.3361785274783,142.81964244622515,94.5649366565875,65.53385471734585,35.377905742004884,114.61268597216272,7.102928611675301,39.94459305762358,37.25758272473222,41.220344686016446,73.81645068442083,82.06376920382979,26.32292103651553,15.011702171063682,65.92665437454632,47.411315725916936,1.821448661839086e-308
