CellID,X_centroid,Y_centroid,phenotype_key,color
42492,3697.471698113208,3823.990566037736,M2 macrophages,#66A61E
42565,3428.271523178808,3892.069536423841,M2 macrophages,#66A61E
42573,3538.929411764706,3773.301960784314,CD4+ T cells,#0072B2
42702,3754.657039711192,4095.2274368231047,regulatory T cells,#0072B2
42936,3387.7233560090704,3879.816326530612,regulatory T cells,#0072B2
43122,3480.330508474576,3898.282485875706,CD4+ T cells,#0072B2
43187,3138.7125748502995,4195.464071856288,regulatory T cells,#0072B2
43358,3742.4738154613465,4130.047381546135,regulatory T cells,#0072B2
43394,3558.584375,3900.315625,CD4+ T cells,#0072B2
43424,3159.958083832335,4041.2095808383233,regulatory T cells,#0072B2
43454,3475.9154411764707,4338.838235294118,regulatory T cells,#0072B2
43560,3785.4278350515465,4027.618556701031,M2 macrophages,#66A61E
43570,3772.940217391305,3880.695652173913,M2 macrophages,#66A61E
43621,3497.269841269841,3846.201058201058,M2 macrophages,#66A61E
43686,3885.5726495726494,4251.037037037037,regulatory T cells,#0072B2
43815,3929.12693498452,4145.040247678018,CD4+ T cells,#0072B2
43877,3459.529616724739,4439.376306620209,M2 macrophages,#66A61E
43903,3567.5158371040725,4353.493212669683,CD4+ T cells,#0072B2
43992,3719.017199017199,3849.282555282555,regulatory T cells,#0072B2
44120,3453.986301369863,4342.954337899543,regulatory T cells,#0072B2
44123,3812.973509933775,3994.086092715232,M2 macrophages,#66A61E
44313,3786.4899598393577,4175.417670682731,dendritic cells,#66A61E
44323,3667.406113537118,4267.109170305677,M2 macrophages,#66A61E
44389,3896.3783783783774,3892.464864864865,dendritic cells,#66A61E
44602,3723.6666666666665,4170.215053763441,dendritic cells,#66A61E
44709,3625.278985507248,4467.981884057971,regulatory T cells,#0072B2
44892,3271.94587628866,4033.010309278351,regulatory T cells,#0072B2
44976,3368.794520547945,4342.421917808219,CD4+ T cells,#0072B2
44987,3758.369477911647,4034.714859437751,M2 macrophages,#66A61E
45127,3624.5,4447.033333333334,CD4+ T cells,#0072B2
45195,3466.180487804878,4387.195121951219,M2 macrophages,#66A61E
45257,3360.5337078651687,3767.0926966292136,regulatory T cells,#0072B2
45417,3562.3449367088606,3762.231012658228,endothelial cells,#666666
45488,3316.243243243244,4212.994594594595,regulatory T cells,#0072B2
45592,3852.110759493671,3923.1360759493673,M2 macrophages,#66A61E
45601,3387.6141078838173,4406.50622406639,regulatory T cells,#0072B2
45644,3204.6928746928747,3879.253071253071,regulatory T cells,#0072B2
45765,3219.6150234741785,4041.023474178404,regulatory T cells,#0072B2
45867,3463.3619909502263,3918.0,CD4+ T cells,#0072B2
45884,3396.254716981132,4336.632075471698,CD4+ T cells,#0072B2
45978,3516.5583333333334,4140.2,M2 macrophages,#66A61E
46170,3604.764705882353,4348.058823529412,CD4+ T cells,#0072B2
46206,3556.824324324324,4310.418918918919,regulatory T cells,#0072B2
46269,3262.197580645161,3738.391129032258,regulatory T cells,#0072B2
46300,3206.044871794872,4255.11217948718,regulatory T cells,#0072B2
46389,3284.9947916666665,3977.609375,M2 macrophages,#66A61E
46765,3419.285714285714,3830.261324041812,regulatory T cells,#0072B2
46819,3718.467120181406,3805.31746031746,CD4+ T cells,#0072B2
46895,3602.1843317972352,4435.105990783411,CD4+ T cells,#0072B2
46903,3686.118421052632,3903.625,M2 macrophages,#66A61E
46964,3840.435344827586,3901.7586206896553,M2 macrophages,#66A61E
47230,3648.4131147540975,4234.511475409836,regulatory T cells,#0072B2
47327,3556.2281105990783,4439.292626728111,M2 macrophages,#66A61E
47469,3389.7095435684646,4230.788381742738,regulatory T cells,#0072B2
47481,3848.541125541125,3872.238095238096,M2 macrophages,#66A61E
47553,3452.239436619718,3740.446009389672,regulatory T cells,#0072B2
47578,3531.9919354838707,4371.927419354839,regulatory T cells,#0072B2
47588,3810.871186440678,4129.328813559322,regulatory T cells,#0072B2
47616,3456.3321299638988,4068.072202166065,regulatory T cells,#0072B2
47665,3291.2623456790125,4226.737654320988,regulatory T cells,#0072B2
47922,3669.255813953489,4308.237209302326,M2 macrophages,#66A61E
48003,3502.262910798122,3787.9953051643192,regulatory T cells,#0072B2
48200,3612.0342857142855,4291.64,regulatory T cells,#0072B2
48264,3381.154205607477,4442.70093457944,M2 macrophages,#66A61E
48267,3703.872727272728,3685.563636363636,CD4+ T cells,#0072B2
48329,3825.4601226993855,4325.901840490797,CD4+ T cells,#0072B2
48348,3362.0177215189874,3794.772151898734,regulatory T cells,#0072B2
48440,3318.606965174129,4315.92039800995,dendritic cells,#66A61E
48619,3704.971153846154,3907.839743589744,M2 macrophages,#66A61E
48742,3092.1019417475727,4111.179611650486,M2 macrophages,#66A61E
48876,3350.1027190332325,4083.47583081571,regulatory T cells,#0072B2
48950,3254.7048192771085,4002.734939759036,regulatory T cells,#0072B2
49169,3760.682835820896,4110.179104477612,regulatory T cells,#0072B2
49190,3550.8419811320755,4080.360849056604,regulatory T cells,#0072B2
49303,3494.64406779661,4078.8169491525423,dendritic cells,#66A61E
49540,3629.331010452962,4243.393728222996,regulatory T cells,#0072B2
49552,3483.312757201646,4404.127572016461,M2 macrophages,#66A61E
49563,3434.4463519313304,4225.957081545064,regulatory T cells,#0072B2
49611,3335.5582524271845,4003.6844660194174,regulatory T cells,#0072B2
49614,3529.570765661253,4207.250580046404,regulatory T cells,#0072B2
49624,3463.8995433789955,3881.497716894977,regulatory T cells,#0072B2
49635,3299.5272727272727,4185.447272727272,regulatory T cells,#0072B2
49670,3184.6944444444443,3907.6296296296296,regulatory T cells,#0072B2
49871,3186.1716417910447,4086.1119402985073,regulatory T cells,#0072B2
50034,3726.196911196911,3899.4980694980695,M2 macrophages,#66A61E
50337,3239.688311688312,4091.428571428572,B cells,#0072B2
50459,3824.272058823529,4149.345588235294,regulatory T cells,#0072B2
50519,3828.604938271605,3965.395061728395,M2 macrophages,#66A61E
50635,3515.9180327868853,3951.9508196721313,M2 macrophages,#66A61E
50795,3142.0365448504986,4048.2259136212624,regulatory T cells,#0072B2
50871,3667.864705882353,3846.211764705882,CD4+ T cells,#0072B2
51072,3420.2659340659343,4145.876923076923,regulatory T cells,#0072B2
