,stroma_ad_dysplasia_FA_HN11A_3_t.csv,dysplasia_FA_HN14_2_t.csv,stroma_ad_dysplasia_FA_HN14_3_t.csv,stroma_ad_carcinoma_FA_HN15_1_t.csv,stroma_ad_carcinoma_FA_HN14_1_t.csv,stroma_ad_dysplasia_FA_HN15_2_t.csv,dysplasia_FA_HN15_2_t.csv,stroma_ad_dysplasia_FA_HN11A_1_t.csv,carcinoma_FA_HN11A_5_t.csv,stroma_ad_dysplasia_FA_HN15_3_t.csv,stroma_ad_dysplasia_FA_HN11A_5_t.csv,dysplasia_FA_HN15_5_t.csv,dysplasia_FA_HN11A_2_t.csv,stroma_ad_dysplasia_FA_HN15_5_t.csv,carcinoma_FA_HN11A_2_t.csv,stroma_ad_dysplasia_FA_HN14_2_t.csv,stroma_ad_dysplasia_FA_HN15_1_t.csv,stroma_ad_carcinoma_FA_HN11A_1_t.csv,stroma_ad_carcinoma_FA_HN14_5_t.csv,dysplasia_FA_HN11A_4_t.csv,carcinoma_FA_HN11A_1_t.csv,dysplasia_FA_HN11A_1_t.csv,carcinoma_FA_HN15_2_t.csv,carcinoma_FA_HN14_2_t.csv,dysplasia_FA_HN15_1_t.csv,carcinoma_FA_HN14_1_t.csv,stroma_ad_carcinoma_FA_HN14_2_t.csv,carcinoma_FA_HN11A_4_t.csv,stroma_ad_dysplasia_FA_HN11A_4_t.csv,dysplasia_FA_HN15_3_t.csv,carcinoma_FA_HN14_4_t.csv,stroma_ad_carcinoma_FA_HN14_3_t.csv,carcinoma_FA_HN11A_3_t.csv,stroma_ad_dysplasia_FA_HN11A_2_t.csv,carcinoma_FA_HN15_1_t.csv,dysplasia_FA_HN11A_5_t.csv,stroma_ad_carcinoma_FA_HN15_4_t.csv,carcinoma_FA_HN14_3_t.csv,dysplasia_FA_HN14_1_t.csv,stroma_ad_carcinoma_FA_HN15_3_t.csv,stroma_ad_carcinoma_FA_HN15_2_t.csv,stroma_ad_carcinoma_FA_HN14_4_t.csv,stroma_ad_dysplasia_FA_HN14_1_t.csv,stroma_ad_carcinoma_FA_HN11A_2_t.csv,stroma_ad_dysplasia_FA_HN14_4_t.csv,stroma_ad_dysplasia_FA_HN15_4_t.csv,dysplasia_FA_HN11A_3_t.csv
stroma_ad_dysplasia_FA_HN11A_5_t.csv,607.954427114978,209.814743359812,212.61434938976058,inf,inf,inf,209.814743359812,inf,inf,inf,0.0,209.814743359812,inf,214.77791802439046,209.814743359812,192.56570153423883,inf,inf,inf,209.814743359812,211.19749300770812,892.2836905507866,209.814743359812,209.814743359812,209.814743359812,209.814743359812,170.09979176692192,209.814743359812,873.4489900741758,209.814743359812,209.814743359812,inf,209.814743359812,469.198740155985,209.814743359812,210.0449381914839,inf,209.814743359812,209.93814538400642,209.814743359812,209.814743359812,inf,inf,inf,inf,209.814743359812,inf
dysplasia_FA_HN15_5_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
dysplasia_FA_HN11A_2_t.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN15_5_t.csv,655.4806159615351,7.305325371515735,4.881362454646023,inf,inf,inf,7.305325371515735,inf,inf,inf,214.77791802439046,7.305325371515735,inf,0.0,7.305325371515735,85.02449365767875,inf,inf,inf,7.305325371515735,12.378851860799518,881.9577649528582,7.305325371515735,7.305325371515735,7.305325371515735,7.305325371515735,243.21994978477645,7.305325371515735,823.5474771721438,7.305325371515735,7.305325371515735,inf,7.305325371515735,520.2325655066782,7.305325371515735,7.535520203187634,inf,7.305325371515735,7.428727395710148,7.305325371515735,7.305325371515735,inf,inf,inf,inf,7.305325371515735,inf
carcinoma_FA_HN11A_2_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
stroma_ad_dysplasia_FA_HN14_2_t.csv,665.9121803526286,90.2056395956055,89.90585611232477,inf,inf,inf,90.2056395956055,inf,inf,inf,192.56570153423883,90.2056395956055,inf,85.02449365767875,90.2056395956055,0.0,inf,inf,inf,90.2056395956055,95.27916608488928,938.0563225110859,90.2056395956055,90.2056395956055,90.2056395956055,90.2056395956055,199.20490488578582,90.2056395956055,870.6256129970118,90.2056395956055,90.2056395956055,inf,90.2056395956055,480.1424844249615,90.2056395956055,90.4358344272774,inf,90.2056395956055,90.32904161979991,90.2056395956055,90.2056395956055,inf,inf,inf,inf,90.2056395956055,inf
stroma_ad_dysplasia_FA_HN15_1_t.csv,inf,inf,inf,inf,224.8970981606948,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,144.24519450485366
stroma_ad_carcinoma_FA_HN11A_1_t.csv,inf,inf,inf,125.521992912019,inf,inf,inf,287.73678389275136,363.1831690617562,105.30741541955325,inf,inf,inf,inf,inf,inf,inf,0.0,121.20087090477212,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,161.78756385106115,inf,inf,inf,inf,103.71088473749337,inf,inf,inf,inf,70.53268805090421,inf,75.71906045888927,55.195824916872965,inf,inf
stroma_ad_carcinoma_FA_HN14_5_t.csv,inf,inf,inf,197.35500619295368,inf,inf,inf,242.21499239066043,398.44546191837867,183.18156982497624,inf,inf,inf,inf,inf,inf,inf,121.20087090477212,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,183.67828015546195,inf,inf,inf,inf,178.28234046106965,inf,inf,inf,inf,136.60647637731034,inf,163.49242770150863,141.10493141042974,inf,inf
dysplasia_FA_HN11A_4_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
carcinoma_FA_HN11A_1_t.csv,649.277139896849,5.073526489283783,7.873132519232346,inf,inf,inf,5.073526489283783,inf,inf,inf,211.19749300770812,5.073526489283783,inf,12.378851860799518,5.073526489283783,95.27916608488928,inf,inf,inf,5.073526489283783,0.0,869.957484469579,5.073526489283783,5.073526489283783,5.073526489283783,5.073526489283783,244.03376464481659,5.073526489283783,811.5096519248252,5.073526489283783,5.073526489283783,inf,5.073526489283783,511.6290448341158,5.073526489283783,5.303721320955681,inf,5.073526489283783,5.196928513478195,5.073526489283783,5.073526489283783,inf,inf,inf,inf,5.073526489283783,inf
dysplasia_FA_HN11A_1_t.csv,584.1402556706041,874.6524395813423,877.4520456112909,inf,inf,inf,874.6524395813423,inf,inf,inf,892.2836905507866,874.6524395813423,inf,881.9577649528582,874.6524395813423,938.0563225110859,inf,inf,inf,874.6524395813423,869.957484469579,0.0,874.6524395813423,874.6524395813423,874.6524395813423,874.6524395813423,935.3955269375168,874.6524395813423,399.73983570049336,874.6524395813423,874.6524395813423,inf,874.6524395813423,794.1658089482668,874.6524395813423,874.7282128641898,inf,874.6524395813423,874.7758416055367,874.6524395813423,874.6524395813423,inf,inf,inf,inf,874.6524395813423,inf
carcinoma_FA_HN15_2_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
carcinoma_FA_HN14_2_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
dysplasia_FA_HN15_1_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
carcinoma_FA_HN14_1_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
stroma_ad_carcinoma_FA_HN14_2_t.csv,655.8039558266978,246.79035742202808,248.10131223942247,inf,inf,inf,246.79035742202808,inf,inf,inf,170.09979176692192,246.79035742202808,inf,243.21994978477645,246.79035742202808,199.20490488578582,inf,inf,inf,246.79035742202808,244.03376464481659,935.3955269375168,246.79035742202808,246.79035742202808,246.79035742202808,246.79035742202808,0.0,246.79035742202808,902.5559574396589,246.79035742202808,246.79035742202808,inf,246.79035742202808,469.8820081406444,246.79035742202808,247.02055225369998,inf,246.79035742202808,246.9137594462225,246.79035742202808,246.79035742202808,inf,inf,inf,inf,246.79035742202808,inf
carcinoma_FA_HN11A_4_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
stroma_ad_dysplasia_FA_HN11A_4_t.csv,577.3606613754181,816.2421518006274,819.0417578305766,inf,inf,inf,816.2421518006274,inf,inf,inf,873.4489900741758,816.2421518006274,inf,823.5474771721438,816.2421518006274,870.6256129970118,inf,inf,inf,816.2421518006274,811.5096519248252,399.73983570049336,816.2421518006274,816.2421518006274,816.2421518006274,816.2421518006274,902.5559574396589,816.2421518006274,0.0,816.2421518006274,816.2421518006274,inf,816.2421518006274,778.0078825367768,816.2421518006274,816.189713291407,inf,816.2421518006274,816.3655538248225,816.2421518006274,816.2421518006274,inf,inf,inf,inf,816.2421518006274,inf
dysplasia_FA_HN15_3_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
carcinoma_FA_HN14_4_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
stroma_ad_carcinoma_FA_HN14_3_t.csv,inf,inf,inf,157.93593379391376,inf,inf,inf,285.7688286664886,405.46924503579,130.60183217908295,inf,inf,inf,inf,inf,inf,inf,161.78756385106115,183.67828015546195,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,143.4835024967326,inf,inf,inf,inf,135.17743871818442,inf,115.02808085409823,155.6398785169456,inf,inf
carcinoma_FA_HN11A_3_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
stroma_ad_dysplasia_FA_HN11A_2_t.csv,463.20095300016715,515.3082694082824,518.107875438231,inf,inf,inf,515.3082694082824,inf,inf,inf,469.198740155985,515.3082694082824,inf,520.2325655066782,515.3082694082824,480.1424844249615,inf,inf,inf,515.3082694082824,511.6290448341158,794.1658089482668,515.3082694082824,515.3082694082824,515.3082694082824,515.3082694082824,469.8820081406444,515.3082694082824,778.0078825367768,515.3082694082824,515.3082694082824,inf,515.3082694082824,0.0,515.3082694082824,515.2877594390865,inf,515.3082694082824,515.4316714324767,515.3082694082824,515.3082694082824,inf,inf,inf,inf,515.3082694082824,inf
carcinoma_FA_HN15_1_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
dysplasia_FA_HN11A_5_t.csv,653.9398975923767,0.23019483167189847,3.029800861620462,inf,inf,inf,0.23019483167189847,inf,inf,inf,210.0449381914839,0.23019483167189847,inf,7.535520203187634,0.23019483167189847,90.4358344272774,inf,inf,inf,0.23019483167189847,5.303721320955681,874.7282128641898,0.23019483167189847,0.23019483167189847,0.23019483167189847,0.23019483167189847,247.02055225369998,0.23019483167189847,816.189713291407,0.23019483167189847,0.23019483167189847,inf,0.23019483167189847,515.2877594390865,0.23019483167189847,0.0,inf,0.23019483167189847,0.35359685586631073,0.23019483167189847,0.23019483167189847,inf,inf,inf,inf,0.23019483167189847,inf
stroma_ad_carcinoma_FA_HN15_4_t.csv,inf,inf,inf,126.44405183586747,inf,inf,inf,309.51373985768146,388.3878573894205,142.03987177701995,inf,inf,inf,inf,inf,inf,inf,103.71088473749337,178.28234046106965,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,143.4835024967326,inf,inf,inf,inf,0.0,inf,inf,inf,inf,109.96151368154426,inf,97.06084473645893,89.17658129040679,inf,inf
carcinoma_FA_HN14_3_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
dysplasia_FA_HN14_1_t.csv,653.8331047848993,0.12340202419441226,2.9230080541429757,inf,inf,inf,0.12340202419441226,inf,inf,inf,209.93814538400642,0.12340202419441226,inf,7.428727395710148,0.12340202419441226,90.32904161979991,inf,inf,inf,0.12340202419441226,5.196928513478195,874.7758416055367,0.12340202419441226,0.12340202419441226,0.12340202419441226,0.12340202419441226,246.9137594462225,0.12340202419441226,816.3655538248225,0.12340202419441226,0.12340202419441226,inf,0.12340202419441226,515.4316714324767,0.12340202419441226,0.35359685586631073,inf,0.12340202419441226,0.0,0.12340202419441226,0.12340202419441226,inf,inf,inf,inf,0.12340202419441226,inf
stroma_ad_carcinoma_FA_HN15_3_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
stroma_ad_carcinoma_FA_HN15_2_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
stroma_ad_carcinoma_FA_HN14_4_t.csv,inf,inf,inf,100.05094784098102,inf,inf,inf,305.84558171954916,405.1960643677926,84.05710179452308,inf,inf,inf,inf,inf,inf,inf,70.53268805090421,136.60647637731034,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,135.17743871818442,inf,inf,inf,inf,109.96151368154426,inf,inf,inf,inf,0.0,inf,74.22016155418416,70.40181205870144,inf,inf
stroma_ad_dysplasia_FA_HN14_1_t.csv,inf,inf,inf,inf,inf,265.81317165838465,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf
stroma_ad_carcinoma_FA_HN11A_2_t.csv,inf,inf,inf,101.7117264642265,inf,inf,inf,305.92008765020853,395.03335450309226,87.01799308021396,inf,inf,inf,inf,inf,inf,inf,75.71906045888927,163.49242770150863,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,115.02808085409823,inf,inf,inf,inf,97.06084473645893,inf,inf,inf,inf,74.22016155418416,inf,0.0,65.22951636941416,inf,inf
stroma_ad_dysplasia_FA_HN14_4_t.csv,inf,inf,inf,98.22160067866187,inf,inf,inf,295.08338101201684,382.5142058694003,92.98116279838462,inf,inf,inf,inf,inf,inf,inf,55.195824916872965,141.10493141042974,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,155.6398785169456,inf,inf,inf,inf,89.17658129040679,inf,inf,inf,inf,70.40181205870144,inf,65.22951636941416,0.0,inf,inf
stroma_ad_dysplasia_FA_HN15_4_t.csv,653.7097027607048,0.0,2.7996060299485634,inf,inf,inf,0.0,inf,inf,inf,209.814743359812,0.0,inf,7.305325371515735,0.0,90.2056395956055,inf,inf,inf,0.0,5.073526489283783,874.6524395813423,0.0,0.0,0.0,0.0,246.79035742202808,0.0,816.2421518006274,0.0,0.0,inf,0.0,515.3082694082824,0.0,0.23019483167189847,inf,0.0,0.12340202419441226,0.0,0.0,inf,inf,inf,inf,0.0,inf
dysplasia_FA_HN11A_3_t.csv,inf,inf,inf,inf,229.2091681894528,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,144.24519450485366,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0
