,dysplasia_FA_HN11A_4_otras.csv,carcinoma_FA_HN11A_5_otras.csv,stroma_ad_dysplasia_FA_HN11A_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_3_otras.csv,dysplasia_FA_HN11A_3_otras.csv,stroma_ad_dysplasia_FA_HN15_2_otras.csv,stroma_ad_carcinoma_FA_HN11A_2_otras.csv,carcinoma_FA_HN14_3_otras.csv,carcinoma_FA_HN14_4_otras.csv,stroma_ad_carcinoma_FA_HN11A_1_otras.csv,stroma_ad_carcinoma_FA_HN14_1_otras.csv,stroma_ad_dysplasia_FA_HN14_2_otras.csv,stroma_ad_dysplasia_FA_HN11A_5_otras.csv,dysplasia_FA_HN15_5_otras.csv,dysplasia_FA_HN14_1_otras.csv,dysplasia_FA_HN11A_1_otras.csv,stroma_ad_dysplasia_FA_HN15_4_otras.csv,carcinoma_FA_HN14_2_otras.csv,dysplasia_FA_HN11A_5_otras.csv,carcinoma_FA_HN15_1_otras.csv,carcinoma_FA_HN15_2_otras.csv,stroma_ad_carcinoma_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_4_otras.csv,stroma_ad_carcinoma_FA_HN14_3_otras.csv,stroma_ad_carcinoma_FA_HN14_5_otras.csv,carcinoma_FA_HN11A_2_otras.csv,stroma_ad_dysplasia_FA_HN14_3_otras.csv,carcinoma_FA_HN14_1_otras.csv,stroma_ad_carcinoma_FA_HN14_4_otras.csv,dysplasia_FA_HN14_2_otras.csv,dysplasia_FA_HN11A_2_otras.csv,dysplasia_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN11A_2_otras.csv,stroma_ad_carcinoma_FA_HN15_4_otras.csv,stroma_ad_dysplasia_FA_HN15_1_otras.csv,stroma_ad_dysplasia_FA_HN15_5_otras.csv,stroma_ad_dysplasia_FA_HN14_4_otras.csv,stroma_ad_dysplasia_FA_HN14_1_otras.csv,stroma_ad_carcinoma_FA_HN14_2_otras.csv,carcinoma_FA_HN11A_1_otras.csv,stroma_ad_carcinoma_FA_HN15_3_otras.csv,dysplasia_FA_HN15_2_otras.csv,carcinoma_FA_HN11A_3_otras.csv,carcinoma_FA_HN11A_4_otras.csv,stroma_ad_carcinoma_FA_HN15_2_otras.csv,dysplasia_FA_HN15_3_otras.csv,stroma_ad_dysplasia_FA_HN15_3_otras.csv
stroma_ad_carcinoma_FA_HN14_1_otras.csv,119.46361749598626,inf,inf,inf,140.36892868135072,198.12132429632186,194.23675827991468,147.3225268224441,109.88296069914435,155.70985074147268,1.8453929138361832e-308,94.96788999703162,inf,inf,inf,147.1913228361306,160.93867295601007,147.41788160402797,59.04715232280664,inf,147.6247099178202,181.95689279301388,146.8602357833368,35.59458165829177,65.37078057909164,119.52938957973666,110.80723785103811,116.97488240966115,134.40790455099233,146.35078052659577,196.99048403021652,inf,125.42691200143446,114.71340725216439,173.7128661981855,80.86187786513193,102.71198824141209,71.43337251679807,50.977660271232665,187.85474019234255,141.15038660732677,inf,inf,inf,133.53306116156887,inf,inf
stroma_ad_dysplasia_FA_HN14_2_otras.csv,74.67353926574376,inf,inf,inf,90.80207736863824,198.12132429632186,194.23675827991468,109.38088467071552,40.43609293764939,121.48392148888215,94.96788999703162,1.1927427715631826e-308,inf,inf,inf,104.44686567819795,131.94156591795684,104.89998321399273,74.13420932597049,inf,131.38402111831516,173.97800559196446,129.55486549838332,84.22861237208559,54.45241345128571,49.12299916541008,58.028334346185716,53.000038937573066,78.88002910792144,102.76578105912827,196.99048403021652,inf,81.01747726302835,65.65052046860177,157.48995240230772,63.262723242123116,32.19787227693749,47.06903496046712,68.8455337591447,185.7737003906218,114.9296997174695,inf,inf,inf,87.63487942602049,inf,inf
stroma_ad_dysplasia_FA_HN11A_5_otras.csv,inf,inf,134.38740077214214,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.0202481489074887e-308,inf,181.03164263978402,inf,inf,inf,inf,109.10573795161434,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,162.8694703098466,96.85934329695473,138.3135418240788,inf,inf,163.2476293626463
dysplasia_FA_HN15_5_otras.csv,inf,183.54323487215305,inf,183.54323487215305,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.454482117355672e-308,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,111.94820364283376,inf
dysplasia_FA_HN14_1_otras.csv,inf,inf,93.28848373528376,inf,inf,inf,inf,inf,inf,inf,inf,inf,181.03164263978402,inf,1.840372729180432e-308,inf,inf,inf,inf,141.17461631349204,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,173.6383581761508,173.6383581761508,137.14290768309996,inf,inf,66.81353041098976
dysplasia_FA_HN11A_1_otras.csv,75.81804412805192,inf,inf,inf,95.46645820117803,103.88877442906016,94.09087088756814,71.93501254721878,74.61672427397252,57.09952108077678,147.1913228361306,104.44686567819795,inf,inf,inf,1.224429620653383e-308,69.07375483154644,85.32797764397327,147.1913228361306,inf,105.53294517224728,118.50681684827867,57.129272678510176,147.1913228361306,147.1913228361306,93.93060429309824,83.8043195095762,60.43288085293892,86.5038225575999,64.73332200709822,119.13795345190499,inf,117.23027367296496,64.95583116793242,57.60945725833216,132.6588899419973,88.95866918943705,147.1913228361306,147.1913228361306,86.74590977490908,82.24696030665291,inf,inf,inf,90.24536025299415,inf,inf
stroma_ad_dysplasia_FA_HN15_4_otras.csv,82.95011092004762,inf,inf,inf,74.15198633901974,94.23175652051108,68.09189337952282,64.4959915246917,102.11142451373144,33.154564579305486,160.93867295601007,131.94156591795684,inf,inf,inf,69.07375483154644,2.107235775441088e-308,69.43718587369975,160.93867295601007,inf,82.3664599680557,117.67479857723268,69.07375483154644,160.93867295601007,160.93867295601007,82.81856675254679,100.26287020994388,87.92758109269784,82.741461427084,47.940882999197484,137.51386492449882,inf,115.349093107707,92.45053140769133,71.38195459215933,160.15359018175621,116.45336942919596,160.93867295601007,160.93867295601007,90.50827090542498,84.38121902825932,inf,inf,inf,63.42490393509462,inf,inf
carcinoma_FA_HN14_2_otras.csv,56.462882907129085,inf,inf,inf,45.92657662493258,125.83157315551793,125.83157315551793,63.3072651413014,116.73776916021552,83.81207235593695,147.41788160402797,104.89998321399273,inf,inf,inf,85.32797764397327,69.43718587369975,1.1078227721030418e-308,147.41788160402797,inf,47.728049898180174,85.32797764397327,85.32797764397327,147.41788160402797,147.41788160402797,55.77698404858265,73.22128750597975,74.68824683714692,114.93592796379133,67.73383054785049,99.1452048523771,inf,127.71080251767191,65.40894870372719,109.47919459092913,133.11200747779208,108.56426258515998,147.41788160402797,147.41788160402797,118.0819767509692,125.57064916567057,inf,inf,inf,45.3535985944998,inf,inf
dysplasia_FA_HN11A_5_otras.csv,111.02188129465628,inf,inf,inf,140.36892868135072,198.12132429632186,194.23675827991468,147.3225268224441,91.1160552211802,155.70985074147268,59.04715232280664,74.13420932597049,inf,inf,inf,147.1913228361306,160.93867295601007,147.41788160402797,1.8442776685127235e-308,inf,147.6247099178202,181.95689279301388,146.8602357833368,27.405318228346523,52.704720039470075,110.40891298236485,102.8460105820358,105.2998986422138,134.40790455099233,146.35078052659577,196.99048403021652,inf,122.20395782576045,112.83526951340968,173.7128661981855,33.0738895531554,76.77411030571568,68.9814230557804,22.728411013715885,187.85474019234255,141.15038660732677,inf,inf,inf,133.53306116156887,inf,inf
carcinoma_FA_HN15_1_otras.csv,inf,inf,52.2863024641928,inf,inf,inf,inf,inf,inf,inf,inf,inf,109.10573795161434,inf,141.17461631349204,inf,inf,inf,inf,1.9388482266807304e-308,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,104.8502716536172,109.10573795161434,77.86281569473854,inf,inf,106.02869839361892
carcinoma_FA_HN15_2_otras.csv,71.48625117827925,inf,inf,inf,60.46840509219166,133.10248738914748,133.10248738914748,77.84909360856048,122.60543252291035,98.83544062708711,147.6247099178202,131.38402111831516,inf,inf,inf,105.53294517224728,82.3664599680557,47.728049898180174,147.6247099178202,inf,1.458583877883154e-308,95.76059467600439,95.76059467600439,147.6247099178202,147.6247099178202,87.48518313866043,73.63494413356423,89.71161510829708,145.46225085604192,76.78074209173275,98.73154822479262,inf,146.70948782218596,93.57558185306365,116.9908787265042,146.70948782218596,127.58881314713605,147.6247099178202,147.6247099178202,122.60543252291035,133.10248738914748,inf,inf,inf,59.89542706175888,inf,inf
stroma_ad_carcinoma_FA_HN15_1_otras.csv,124.98655059405525,inf,inf,inf,100.40174193215157,153.06915580912744,153.06915580912744,117.78243044852039,144.99473370507297,134.4666408689357,181.95689279301388,173.97800559196446,inf,inf,inf,118.50681684827867,117.67479857723268,85.32797764397327,181.95689279301388,inf,95.76059467600439,1.816682267839082e-308,122.69038222787304,181.95689279301388,181.95689279301388,124.85500642655441,142.29930988395148,129.96402076670546,158.8714668036036,114.57061450749654,81.06865443145117,inf,158.8714668036036,134.48697108169893,141.50036873079222,181.95689279301388,158.48980910320358,181.95689279301388,181.95689279301388,143.27654503531426,153.06915580912744,inf,inf,inf,99.82876390171879,inf,inf
stroma_ad_dysplasia_FA_HN11A_4_otras.csv,72.42240960823005,inf,inf,inf,89.02152564537411,121.04462080223692,122.51997536528475,67.46772956997788,118.84162012230584,86.43133060327986,146.8602357833368,129.55486549838332,inf,inf,inf,57.129272678510176,69.07375483154644,85.32797764397327,146.8602357833368,inf,95.76059467600439,122.69038222787304,1.40110791154586e-308,146.8602357833368,146.8602357833368,93.01852977068154,83.8043195095762,76.55482656081028,143.63309523611008,64.73332200709822,123.32151883149936,inf,145.79491001222004,64.2936570623448,104.18989254487238,145.79491001222004,125.75965752720421,146.8602357833368,146.8602357833368,81.98900881801148,115.99674445910853,inf,inf,inf,78.21714019331009,inf,inf
stroma_ad_carcinoma_FA_HN14_3_otras.csv,119.46361749598626,inf,inf,inf,140.36892868135072,198.12132429632186,194.23675827991468,147.3225268224441,109.88296069914435,155.70985074147268,35.59458165829177,84.22861237208559,inf,inf,inf,147.1913228361306,160.93867295601007,147.41788160402797,27.405318228346523,inf,147.6247099178202,181.95689279301388,146.8602357833368,1.3245013791451035e-308,33.6539000999752,119.52938957973666,110.80723785103811,116.97488240966115,134.40790455099233,146.35078052659577,196.99048403021652,inf,125.42691200143446,114.71340725216439,173.7128661981855,56.016588108286214,99.7168088608465,49.08839194875388,15.383078612940892,187.85474019234255,141.15038660732677,inf,inf,inf,133.53306116156887,inf,inf
stroma_ad_carcinoma_FA_HN14_5_otras.csv,105.67978950522641,inf,inf,inf,140.36892868135072,198.12132429632186,194.23675827991468,147.3225268224441,84.28255485551114,155.70985074147268,65.37078057909164,54.45241345128571,inf,inf,inf,147.1913228361306,160.93867295601007,147.41788160402797,52.704720039470075,inf,147.6247099178202,181.95689279301388,146.8602357833368,33.6539000999752,8.597890363843025e-309,103.57541261669579,89.03458458566837,98.46639827654474,133.33244255920715,146.35078052659577,196.99048403021652,inf,115.37045746009139,99.40665459060207,173.7128661981855,29.923395134750095,69.94060994004661,26.71925387962456,34.51307523026094,187.85474019234255,141.15038660732677,inf,inf,inf,131.58275578036023,inf,inf
carcinoma_FA_HN11A_2_otras.csv,34.436464312161064,inf,inf,inf,47.37470526501619,157.18386943317034,149.414737400356,65.48204669106076,70.75246675179525,72.36092232347207,119.52938957973666,49.12299916541008,inf,inf,inf,93.93060429309824,82.81856675254679,55.77698404858265,110.40891298236485,inf,87.48518313866043,124.85500642655441,93.01852977068154,119.52938957973666,103.57541261669579,9.12270832558039e-309,47.727774939032614,55.59335782197036,78.42857621064783,53.642781893718194,154.92218890095972,inf,102.96689625285575,79.17701670538725,108.36695323689767,98.62066048372228,66.15841875729771,96.1920341258772,117.96853292455478,136.65070122521172,95.08932554675908,inf,inf,inf,43.73604144636573,inf,inf
stroma_ad_dysplasia_FA_HN14_3_otras.csv,52.86191517265033,inf,inf,inf,59.123381660625256,174.62817289056744,166.8590408577531,73.03057794281196,82.77331175948987,89.80522578086916,110.80723785103811,58.028334346185716,inf,inf,inf,83.8043195095762,100.26287020994388,73.22128750597975,102.8460105820358,inf,73.63494413356423,142.29930988395148,83.8043195095762,110.80723785103811,89.03458458566837,47.727774939032614,1.2182763564157433e-308,51.02689968252223,72.10656408391245,71.08708535111529,172.36649235835682,inf,110.03164443612121,65.64573969355484,125.81125669429477,102.8460105820358,65.05267426337124,78.7477306684801,110.03164443612121,154.09500468260882,101.0997480506064,inf,inf,inf,46.1307780881105,inf,inf
carcinoma_FA_HN14_1_otras.csv,32.592174299741,inf,inf,inf,56.97462405519947,162.29288377332142,154.52375174050707,60.69528882556591,52.76761424475069,77.46993666362312,116.97488240966115,53.000038937573066,inf,inf,inf,60.43288085293892,87.92758109269784,74.68824683714692,105.2998986422138,inf,89.71161510829708,129.96402076670546,76.55482656081028,116.97488240966115,98.46639827654474,55.59335782197036,51.02689968252223,1.1497514864056655e-308,67.0782686752998,58.75179623386924,160.0312032411108,inf,107.5174967318149,44.264331701713004,113.47596757704872,88.2720042020733,49.20483096639393,91.08301978572615,112.85951858440373,141.7597155653628,86.09689929323679,inf,inf,inf,44.72405056778376,inf,inf
stroma_ad_carcinoma_FA_HN14_4_otras.csv,88.75176900347049,inf,inf,inf,88.87506710693555,152.99625135860134,119.65770745784465,123.45911440844225,49.049887703696015,57.20176463283022,134.40790455099233,78.88002910792144,inf,inf,inf,86.5038225575999,82.741461427084,114.93592796379133,134.40790455099233,inf,145.46225085604192,158.8714668036036,143.63309523611008,134.40790455099233,133.33244255920715,78.42857621064783,72.10656408391245,67.0782686752998,2.0807190735152357e-308,110.06215643053929,172.9312870046166,inf,73.978362394165,88.94332067957481,78.6099232943863,107.09205337172082,63.39183261916054,125.94906406838857,134.40790455099233,160.6032285604195,129.00792945519623,inf,inf,inf,101.71310916374722,inf,inf
dysplasia_FA_HN14_2_otras.csv,53.77432606121903,inf,inf,inf,59.19574752387827,112.03307860849804,103.69453755549671,35.7102760472616,85.27068131673505,52.86039179770907,146.35078052659577,102.76578105912827,inf,inf,inf,64.73332200709822,47.940882999197484,67.73383054785049,146.35078052659577,inf,76.78074209173275,114.57061450749654,64.73332200709822,146.35078052659577,146.35078052659577,53.642781893718194,71.08708535111529,58.75179623386924,110.06215643053929,1.289487778934988e-308,115.20175111112286,inf,129.00944060943465,63.27474654886274,80.33073754978963,130.97780532292762,92.18871872163342,146.35078052659577,146.35078052659577,83.22640204025615,97.97366007163077,inf,inf,inf,42.63645996315512,inf,inf
dysplasia_FA_HN11A_2_otras.csv,155.0537330684606,inf,inf,inf,120.24080827941773,162.9886889827605,172.9312870046166,137.62149679578653,174.2150466621444,154.30570721620188,196.99048403021652,196.99048403021652,inf,inf,inf,119.13795345190499,137.51386492449882,99.1452048523771,196.99048403021652,inf,98.73154822479262,81.06865443145117,123.32151883149936,196.99048403021652,196.99048403021652,154.92218890095972,172.36649235835682,160.0312032411108,172.9312870046166,115.20175111112286,1.99254897290052e-308,inf,172.9312870046166,164.55415355610427,158.46264652966545,196.99048403021652,188.55699157760893,196.99048403021652,196.99048403021652,162.9886889827605,162.9886889827605,inf,inf,inf,126.91484573729531,inf,inf
dysplasia_FA_HN15_1_otras.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.386973958955169e-308,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
stroma_ad_dysplasia_FA_HN11A_2_otras.csv,118.35424689590025,inf,inf,inf,118.41589594763278,152.99625135860134,137.6196925569604,135.70791959838613,86.37409995106711,102.5792447105801,125.42691200143446,81.01747726302835,inf,inf,inf,117.23027367296496,115.349093107707,127.71080251767191,122.20395782576045,inf,146.70948782218596,158.8714668036036,145.79491001222004,125.42691200143446,115.37045746009139,102.96689625285575,110.03164443612121,107.5174967318149,73.978362394165,129.00944060943465,172.9312870046166,inf,2.18034486755907e-308,113.84273749732924,96.57190839350207,89.13006827260506,82.91508124861792,107.9870789692728,125.42691200143446,160.6032285604195,138.4823271217631,inf,inf,inf,124.83491697603861,inf,inf
stroma_ad_carcinoma_FA_HN15_4_otras.csv,44.776045420128014,inf,inf,inf,73.44260791092518,166.8158340883149,159.04670205550053,65.2182391405594,69.38703160838773,81.99288697861661,114.71340725216439,65.65052046860177,inf,inf,inf,64.95583116793242,92.45053140769133,65.40894870372719,112.83526951340968,inf,93.57558185306365,134.48697108169893,64.2936570623448,114.71340725216439,99.40665459060207,79.17701670538725,65.64573969355484,44.264331701713004,88.94332067957481,63.27474654886274,164.55415355610427,inf,113.84273749732924,1.015266198813578e-308,117.99891789204221,112.83526951340968,82.57165530094346,86.56006947073266,113.84273749732924,146.28266588035626,99.57804188145406,inf,inf,inf,63.33015163109242,inf,inf
stroma_ad_dysplasia_FA_HN15_1_otras.csv,108.4984974043985,inf,inf,inf,97.64709351463489,118.59257523763497,48.25975457376147,88.75925060617652,127.65981099808232,63.72645091659217,173.7128661981855,157.48995240230772,inf,inf,inf,57.60945725833216,71.38195459215933,109.47919459092913,173.7128661981855,inf,116.9908787265042,141.50036873079222,104.18989254487238,173.7128661981855,173.7128661981855,108.36695323689767,125.81125669429477,113.47596757704872,78.6099232943863,80.33073754978963,158.46264652966545,inf,96.57190839350207,117.99891789204221,1.372611808832205e-308,173.7128661981855,142.00175591354684,173.7128661981855,173.7128661981855,133.80652964127125,89.56472676395853,inf,inf,inf,90.7052824090899,inf,inf
stroma_ad_dysplasia_FA_HN15_5_otras.csv,108.95520217506217,inf,inf,inf,119.01410163243762,198.12132429632186,194.23675827991468,135.70791959838613,71.54267212289338,149.6959457526815,80.86187786513193,63.262723242123116,inf,inf,inf,132.6588899419973,160.15359018175621,133.11200747779208,33.0738895531554,inf,146.70948782218596,181.95689279301388,145.79491001222004,56.016588108286214,29.923395134750095,98.62066048372228,102.8460105820358,88.2720042020733,107.09205337172082,130.97780532292762,196.99048403021652,inf,89.13006827260506,112.83526951340968,173.7128661981855,1.6202303949336285e-308,46.05265787756585,45.2750594451018,40.63350949534532,187.85474019234255,138.4823271217631,inf,inf,inf,116.4887836394222,inf,inf
stroma_ad_dysplasia_FA_HN14_4_otras.csv,74.81152062424846,inf,inf,inf,75.31388087987733,190.81867210981954,183.0495400770052,105.58567669953638,25.49001424532753,105.99572500012124,102.71198824141209,32.19787227693749,inf,inf,inf,88.95866918943705,116.45336942919596,108.56426258515998,76.77411030571568,inf,127.58881314713605,158.48980910320358,125.75965752720421,99.7168088608465,69.94060994004661,66.15841875729771,65.05267426337124,49.20483096639393,63.39183261916054,92.18871872163342,188.55699157760893,inf,82.91508124861792,82.57165530094346,142.00175591354684,46.05265787756585,1.4839499343918e-308,62.55723144922803,84.3337302479056,170.28550390186092,111.13449174629037,inf,inf,inf,83.83967145484135,inf,inf
