,stroma_ad_dysplasia_FA_HN14_2.csv,carcinoma_FA_HN11A_2.csv,dysplasia_FA_HN15_5.csv,carcinoma_FA_HN11A_4.csv,stroma_ad_carcinoma_FA_HN14_1.csv,stroma_ad_dysplasia_FA_HN14_1.csv,stroma_ad_dysplasia_FA_HN15_3.csv,stroma_ad_dysplasia_FA_HN11A_5.csv,stroma_ad_dysplasia_FA_HN11A_1.csv,dysplasia_FA_HN11A_1.csv,carcinoma_FA_HN14_2.csv,stroma_ad_carcinoma_FA_HN14_3.csv,stroma_ad_dysplasia_FA_HN15_2.csv,stroma_ad_dysplasia_FA_HN11A_3.csv,dysplasia_FA_HN11A_2.csv,dysplasia_FA_HN11A_3.csv,stroma_ad_carcinoma_FA_HN15_3.csv,carcinoma_FA_HN11A_1.csv,stroma_ad_dysplasia_FA_HN15_4.csv,carcinoma_FA_HN14_3.csv,stroma_ad_dysplasia_FA_HN14_4.csv,stroma_ad_carcinoma_FA_HN15_4.csv,stroma_ad_dysplasia_FA_HN11A_4.csv,dysplasia_FA_HN11A_4.csv,carcinoma_FA_HN14_4.csv,dysplasia_FA_HN11A_5.csv,dysplasia_FA_HN15_4.csv,dysplasia_FA_HN15_2.csv,dysplasia_FA_HN15_1.csv,dysplasia_FA_HN15_3.csv,carcinoma_FA_HN15_2.csv,stroma_ad_dysplasia_FA_HN14_3.csv,stroma_ad_carcinoma_FA_HN14_5.csv,carcinoma_FA_HN11A_5.csv,stroma_ad_dysplasia_FA_HN11A_2.csv,dysplasia_FA_HN14_1.csv,stroma_ad_carcinoma_FA_HN11A_2.csv,carcinoma_FA_HN15_3.csv,carcinoma_FA_HN11A_3.csv,stroma_ad_dysplasia_FA_HN15_5.csv,stroma_ad_carcinoma_FA_HN11A_1.csv,carcinoma_FA_HN14_1.csv,stroma_ad_dysplasia_FA_HN15_1.csv,stroma_ad_carcinoma_FA_HN14_4.csv,stroma_ad_carcinoma_FA_HN15_1.csv,stroma_ad_carcinoma_FA_HN14_2.csv,carcinoma_FA_HN15_1.csv,stroma_ad_carcinoma_FA_HN15_2.csv
dysplasia_FA_HN15_3.csv,2218.3105497115143,2167.2160700508402,2246.5460218456938,2461.793772584683,3085.018073420286,2508.9977918612713,1289.0366032657269,2725.697483515138,2553.2180090480997,2853.4303945035326,2203.052290102323,3073.3112146936314,2197.1364300330843,2936.9138979129552,2340.6153620304576,1353.7633805675962,1746.3620722387404,2612.7135069166357,2283.041190215805,2962.522845792897,2301.7143325995803,1842.0192814568568,3032.904245053179,1952.2501355870772,2685.2170336002628,1820.2649453507156,inf,1925.7963716877794,2110.794955921466,0.0,1296.6262044430227,1290.984073256833,2999.5570261790604,2328.320328386782,2637.002525053083,1238.1332619722832,2049.7532272732296,inf,2318.23438009094,2834.5214084910403,2643.1372281160866,2826.4324060453982,2534.2371824249344,2877.7886410961883,1842.453179586549,3095.005025098223,1153.174680351293,1237.9423028341412
carcinoma_FA_HN15_2.csv,1412.8435481059187,1177.1355797137612,1194.9285376193898,1400.5281246492957,2308.293981342688,1593.7947641429678,976.7678823420001,1923.5349680987667,1588.3318286788824,1973.224461152991,1197.4640147375806,2281.881084645275,1276.8409977051283,2108.73465721655,1335.789698028344,657.0246554993414,1043.0187974729292,1568.8428675580185,1487.769259861637,1999.524787885525,1644.8478913933632,1009.0041386383617,2209.942281430139,943.2592283144218,1674.3461121317814,900.4653948819853,inf,936.8774361154443,1126.3885711851376,1296.6262044430227,0.0,1260.7795569730167,2138.358506636224,1317.3161035473693,1771.92097638618,894.5535339612675,1087.7017198332126,inf,1260.218596452963,2078.9727065175393,1726.4606465509723,1836.3777067290991,1663.0602745048775,2017.1450789985784,897.9605562030441,2351.222604880516,714.1789118590108,744.9733349977307
stroma_ad_dysplasia_FA_HN14_3.csv,1497.8348316145298,1753.2795308421428,1939.8899104739776,2055.0095859078074,2261.752274832145,1870.1685663490325,727.3301392210511,1948.024349287744,1904.168297618051,2109.657305847731,2030.250468412472,2243.041694513911,1573.5521623043712,2143.323973798094,1822.3962441331305,1167.893937350062,1128.0783400630635,2119.325513418253,1566.0609043574989,2263.0195271589014,1523.6192210507309,1247.0379395519408,2206.620975789852,1711.6527486063871,2147.864918703965,1460.57528283114,inf,1792.9607418915307,1960.9722530029287,1290.984073256833,1260.7795569730167,0.0,2168.066230949701,1830.8105296144397,1916.263953907552,915.8959867685998,1539.252260494254,inf,1977.9956208148017,2015.9606192444833,1906.8281195866211,2191.966277326355,1795.7833968106174,2124.390435952633,1448.1279028433382,2270.8500847010796,1151.5237027674486,951.3134979457805
stroma_ad_carcinoma_FA_HN14_5.csv,988.9894761499622,1278.0813340298298,1509.9213284037396,1376.7076462329487,544.3071948431557,804.562990251749,1936.0374955981536,527.4685285661373,929.2753853213549,507.0743341368369,1845.242231075868,494.1482833188131,1115.5105186615472,426.1868353474182,1144.3249475988277,2058.422373238981,1444.0548161263157,1155.8114289426594,982.3091131609337,806.8824769923999,1014.9696147708337,1378.3893129321602,454.1772716831859,1800.7749880712647,1076.1013824248625,1640.599469586136,inf,1888.4658177228646,1918.219043426768,2999.5570261790604,2138.358506636224,2168.066230949701,0.0,1220.3535837807156,671.7472130363693,1925.9179076702226,1284.6094462991725,inf,1597.0870112398331,692.7045898283487,706.2086843377607,927.7250735653649,691.0317058349837,469.81297626141986,1605.6678431235623,594.3367160108265,2227.688683028573,1991.5008796931024
carcinoma_FA_HN11A_5.csv,823.2372095645106,500.20802469636004,502.03253847747874,530.4728859938934,1460.0953861127143,642.4917938025137,1454.8062913832664,1055.6856120284006,531.8311316567169,939.4807704199885,799.3114036293571,1429.5038438908523,565.0315515606228,1176.9017361777974,443.4639557072103,1269.8273303977935,1054.2721978430818,480.9788444962677,894.5248449602361,866.1903554076815,1239.774829187112,867.3099934160289,1336.3232718575027,781.4910803177748,519.7552787068832,767.3148662702047,inf,866.1006130554613,884.6534556268665,2328.320328386782,1317.3161035473693,1830.8105296144397,1220.3535837807156,0.0,813.687720229458,1398.458618024404,569.4770478727777,inf,598.4205005661548,1315.0444558119043,740.9446636110042,698.2644067116998,833.7208031156069,1022.2116065977181,696.7653559904797,1509.295079516858,1445.0135855695285,1338.7812764017779
stroma_ad_dysplasia_FA_HN11A_2.csv,610.0011798166004,834.557956645441,1060.799661210296,925.226975950218,842.6759137819545,537.2735441507201,1619.913441505802,447.08848448906997,536.0378818936005,549.6314401711354,1390.5561087563096,790.1341664261928,706.786336278411,581.447781002159,751.9231752986249,1692.2768924209715,1121.9724088162955,784.2847410006001,600.9517887611264,669.2800568836251,835.6980224882517,1035.3951424421457,699.1393279777708,1354.3618663482966,724.5821277105281,1218.8302187396455,inf,1457.6026596694321,1492.268806411576,2637.002525053083,1771.92097638618,1916.263953907552,671.7472130363693,813.687720229458,0.0,1584.1907485910394,842.5537410505248,inf,1202.777564259725,715.8998261261684,391.8995609266273,717.7843721851701,462.2651218294441,456.0447707327455,1181.0263158870312,823.9782275200055,1862.3859296970122,1614.272221526993
dysplasia_FA_HN14_1.csv,1195.0172370072241,1261.0772193931386,1452.4248233704373,1581.8860511497526,2062.626766309713,1497.5378369142916,694.1333846728729,1693.3567160704642,1532.1327235756858,1801.5369598582074,1555.5692134387605,2031.9580157258415,1201.2782089531859,1885.1283975591139,1354.9316788829747,783.5037006044292,879.8901516920403,1667.4387008407548,1284.4883713295737,1914.4992845991844,1399.7387407895044,883.7951776855977,1972.2841813569146,1224.544728930523,1707.0077004096754,1026.5819062418464,inf,1279.3620074210999,1505.6544859103299,1238.1332619722832,894.5535339612675,915.8959867685998,1925.9179076702226,1398.458618024404,1584.1907485910394,0.0,1097.0794846958408,inf,1497.1496459885047,1832.6012598082527,1574.7503968480646,1803.120431015391,1493.2866984598693,1834.133418307048,1026.5375019221715,2089.2562274365177,756.5917334874453,726.7098676772057
stroma_ad_carcinoma_FA_HN11A_2.csv,673.1390581301171,503.18853092630957,677.4744398045298,723.176277605084,1423.0081003039156,729.920575965264,1182.3997443806675,1045.7580206412827,699.9146438031129,1100.9025573080487,912.7378015328973,1399.8691621141909,603.4862393430244,1197.6332767469173,592.2252049482487,1039.0414300388957,803.5726944305891,772.5133708104922,694.0213084399392,1131.2421184508082,1057.0328526513504,688.9957395518851,1321.30781560641,772.1115295000644,835.8828542956392,736.7897023152102,inf,850.6858112384061,929.9221382042616,2049.7532272732296,1087.7017198332126,1539.252260494254,1284.6094462991725,569.4770478727777,842.5537410505248,1097.0794846958408,0.0,inf,777.5528772430954,1209.3635373272052,838.44161413727,985.0895402510009,785.5283699748975,1095.4211523817203,639.0487175576794,1473.9662382825097,1184.5214276484983,1077.9051696545603
carcinoma_FA_HN15_3.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1540.190350763811,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
carcinoma_FA_HN11A_3.csv,1114.7510157039019,683.2685661787051,463.30216939687256,590.640923372755,1854.4710511006901,990.7359586396342,1583.1774400369802,1412.3073200781369,862.8941171343362,1280.9810710973854,580.8272593415992,1815.7399092195199,846.4354085299142,1560.955146989869,674.086503477155,1233.0570448015355,1263.7274148898434,678.5389031538623,1210.8302966403085,1155.1700163085056,1552.4001440121579,1076.4197572476378,1723.1490478127957,651.6564617881696,772.3095620031785,827.4344295911175,inf,673.9057464666712,620.4125000617797,2318.23438009094,1260.218596452963,1977.9956208148017,1597.0870112398331,598.4205005661548,1202.777564259725,1497.1496459885047,777.5528772430954,inf,0.0,1713.1252899583576,1095.1078829895582,968.4743849532092,1198.8352109926948,1399.243418661355,751.8950975054173,1894.5464807404853,1429.2436397338265,1395.266007123795
stroma_ad_dysplasia_FA_HN15_5.csv,844.4611085522115,1276.1330409777568,1566.8606850361487,1438.6209529766768,550.2422946266493,939.9264584312265,1769.4222785787779,570.0453376081887,1030.9664850893912,870.8550065252667,1904.8732146095358,574.5981325652972,1173.7251886898464,634.3197664247923,1236.6069470189125,2033.9951013478906,1352.7744261022349,1329.0649170705462,761.3610519051803,1135.174803066213,735.9099983903299,1384.4692720018634,578.8732334571123,1810.2482064971066,1236.8904031951395,1678.872230767544,inf,1900.6032116262277,1955.4639018494645,2834.5214084910403,2078.9727065175393,2015.9606192444833,692.7045898283487,1315.0444558119043,715.8998261261684,1832.6012598082527,1209.3635373272052,inf,1713.1252899583576,0.0,858.8624303512156,1228.621368507983,668.7715282254247,648.494723925564,1622.2256481621612,492.97941174917287,2115.4929780080615,1866.6375803716228
stroma_ad_carcinoma_FA_HN11A_1.csv,673.7675247146454,791.199448135587,999.5123008021999,861.4318366273844,925.9170871991607,564.6328102617375,1642.5908350199452,561.8156527438302,465.4866095102242,488.1049733306555,1302.8746928635335,853.8188068738629,658.2508350930888,647.8987992594895,684.6533230483045,1649.138263505889,1137.162070670705,713.8491749826401,708.9315704580863,556.262883462081,940.5279335221575,997.566344204639,790.178721782625,1261.6279560295693,646.6604725832813,1152.8294658269792,inf,1372.9106029891395,1405.8790833919554,2643.1372281160866,1726.4606465509723,1906.8281195866211,706.2086843377607,740.9446636110042,391.8995609266273,1574.7503968480646,838.44161413727,inf,1095.1078829895582,858.8624303512156,0.0,603.2608882040611,559.6647741837396,530.5239122485569,1120.2715643123804,941.3231777718426,1831.5826585665095,1626.4579771643384
carcinoma_FA_HN14_1.csv,999.9762845780733,899.9384377210916,913.2869729651686,768.3841757291934,1231.1585871959428,683.6552696261912,1881.8112801749658,915.9237330746985,541.655736371078,625.6785526359597,1199.491157860135,1173.9340999136725,824.9156925925389,914.4401536540352,685.2790354734866,1761.7608970584677,1390.067032761709,537.9589550306627,1042.5010406687024,426.8449158195815,1339.1328684061918,1213.2458086545394,1093.8518293537718,1241.9101142682719,478.3604307093964,1206.740943097422,inf,1363.1962558459904,1330.7526434602164,2826.4324060453982,1836.3777067290991,2191.966277326355,927.7250735653649,698.2644067116998,717.7843721851701,1803.120431015391,985.0895402510009,inf,968.4743849532092,1228.621368507983,603.2608882040611,0.0,874.8293195013247,771.1187868115012,1178.1191336504708,1279.822333459203,1953.969897028277,1812.6181014676006
stroma_ad_dysplasia_FA_HN15_1.csv,553.2131833938325,806.7320023142227,1084.170956926642,984.1813653442942,814.9973582187824,516.0890504117936,1498.1364258142141,508.30500593425774,639.8782336257256,631.2119193769835,1424.4885137632868,772.4506049353529,710.3257984370529,602.9424780862573,790.7628392736075,1611.3860259936673,1010.4593174367436,912.3879646208406,532.8172721832681,861.9372462459692,768.3639894281929,952.2968299545975,715.0266708644137,1332.9168952478617,855.9996248405914,1202.2583344299383,inf,1402.8424818851922,1466.9987418219594,2534.2371824249344,1663.0602745048775,1795.7833968106174,691.0317058349837,833.7208031156069,462.2651218294441,1493.2866984598693,785.5283699748975,inf,1198.8352109926948,668.7715282254247,559.6647741837396,874.8293195013247,0.0,536.2151709874212,1140.868842297663,839.7701163176973,1745.8854940481197,1503.126274981069
stroma_ad_carcinoma_FA_HN14_4.csv,823.7571609708358,1060.4049523487101,1284.230339866825,1125.097644605567,658.0847249189516,636.4910837703671,1850.5205690789883,503.057252258489,713.756844908464,474.89483159411384,1613.4622337637024,584.1686322266544,916.9408235373832,444.13327115533207,942.5110052778375,1945.750179971261,1330.0645345058288,942.8098498300211,795.5081183482667,684.4421915695702,973.8381813954772,1264.2505031928717,540.1949467145696,1597.558298213107,862.8050367724952,1475.5928277303974,inf,1712.879798215979,1726.7379706675438,2877.7886410961883,2017.1450789985784,2124.390435952633,469.81297626141986,1022.2116065977181,456.0447707327455,1834.133418307048,1095.4211523817203,inf,1399.243418661355,648.494723925564,530.5239122485569,771.1187868115012,536.2151709874212,0.0,1424.1414782456422,658.9062445323053,2116.2257314922676,1859.2475788010734
stroma_ad_carcinoma_FA_HN15_1.csv,956.8098796865502,708.1045775097732,726.4531037658056,848.8888461978703,1806.8791829973866,972.4780133813805,1045.1390302074558,1353.2390721045037,952.2492281368783,1348.4788924598702,876.9337432857474,1772.7437741936951,745.823885957005,1564.4898607633377,759.6714743766584,800.1897559201739,821.5161448046737,926.004346584742,1062.5102061115958,1340.4606503165144,1296.7272653742314,711.6219320065186,1695.3385877932335,684.5345383420538,1015.3302012706979,534.6097747957123,inf,753.7103131578594,850.9938994620578,1842.453179586549,897.9605562030441,1448.1279028433382,1605.6678431235623,696.7653559904797,1181.0263158870312,1026.5375019221715,639.0487175576794,inf,751.8950975054173,1622.2256481621612,1120.2715643123804,1178.1191336504708,1140.868842297663,1424.1414782456422,0.0,1848.0478885023667,970.7323539829626,955.8575953572545
stroma_ad_carcinoma_FA_HN14_2.csv,1071.7139487561312,1491.517301074302,1769.917262787101,1617.2247307586297,373.905533737814,1073.1026342635514,2038.6406398423117,654.4237723336065,1197.9282940208225,853.0542302990223,2097.503022886706,325.114663633195,1356.6232858417602,548.5802918472476,1401.6266537609886,2271.7901860027155,1614.745432379869,1460.2648882537774,1014.2512408860322,1132.3124353048008,958.643188601557,1610.4596939779042,392.37534755984575,2023.887673081343,1371.5024745449005,1892.743747818943,inf,2133.841188994082,2179.589543387595,3095.005025098223,2351.222604880516,2270.8500847010796,594.3367160108265,1509.295079516858,823.9782275200055,2089.2562274365177,1473.9662382825097,inf,1894.5464807404853,492.97941174917287,941.3231777718426,1279.822333459203,839.7701163176973,658.9062445323053,1848.0478885023667,0.0,2408.5123889001584,2141.49555122555
carcinoma_FA_HN15_1.csv,1464.8612398130406,1305.8374492152686,1391.7412078166726,1579.134706715822,2368.1505802339448,1665.0866851159287,853.2132032527019,1986.3826434307325,1685.9666279112776,2049.513677271815,1433.5534925545471,2355.248884178143,1384.8728035733218,2194.637295846293,1454.5839134235353,686.8800848395138,1139.0050261897482,1708.091349831768,1523.114258489385,2107.9326760624576,1682.5644586784758,1090.68096720386,2289.3855421697313,1143.6021364454657,1800.4443431610905,991.3268065735319,inf,1143.1564419559063,1333.6750181439083,1153.174680351293,714.1789118590108,1151.5237027674486,2227.688683028573,1445.0135855695285,1862.3859296970122,756.5917334874453,1184.5214276484983,inf,1429.2436397338265,2115.4929780080615,1831.5826585665095,1953.969897028277,1745.8854940481197,2116.2257314922676,970.7323539829626,2408.5123889001584,0.0,822.0918973001193
stroma_ad_carcinoma_FA_HN15_2.csv,1241.9602196901074,1192.9259620772848,1339.7230256285866,1511.2990750040628,2124.135133425898,1492.2182545380767,713.3052151915471,1733.1378603777002,1522.771878459841,1849.1593318975881,1421.6150720791209,2098.882679623502,1186.2170691923588,1931.554878346192,1342.229326659939,727.879281622833,848.532766407808,1625.4949458269223,1298.0207025639747,1948.5652427653642,1422.7461667508605,943.377300731932,2049.771202772861,1152.1742219871178,1676.6599701282667,939.4051648914881,inf,1184.0028021620108,1366.2609354771848,1237.9423028341412,744.9733349977307,951.3134979457805,1991.5008796931024,1338.7812764017779,1614.272221526993,726.7098676772057,1077.9051696545603,inf,1395.266007123795,1866.6375803716228,1626.4579771643384,1812.6181014676006,1503.126274981069,1859.2475788010734,955.8575953572545,2141.49555122555,822.0918973001193,0.0
